word,word[-3],word[-2],word.isdigit,pos,all-ascii,next-word,next-word[-3],next-word[-2],next-word.isdigit,next-pos,next-next-word,next-next-word[-3],next-next-word[-2],next-next-word.isdigit,nextnextpos,prev-word,prev-word[-3],prev-word[-2],prev-word.isdigit,prev-pos,prev-prev-word,prev-prev-word[-3],prev-prev-word[-2],prev-prev-word.isdigit,prev-prev-pos,prev-iob,all-caps,capitalized,prev-all-caps,prev-capitalized,next-all-caps,next-capitalized,label
Pria,ria,ia,False,NNP,True,Sporty,rty,ty,False,NNP,SWISS,ISS,SS,False,NNP,Tangan,gan,an,False,NNP,Jam,Jam,am,False,NNP,I-TYPE,True,True,True,True,True,True,B-GENDER
Sporty,rty,ty,False,NNP,True,SWISS,ISS,SS,False,NNP,ARMY,RMY,MY,False,NNP,Pria,ria,ia,False,NNP,Tangan,gan,an,False,NNP,B-GENDER,True,True,True,True,True,True,O
SWISS,ISS,SS,False,NNP,True,ARMY,RMY,MY,False,NNP,premium,ium,um,False,NNP,Sporty,rty,ty,False,NNP,Pria,ria,ia,False,NNP,O,False,True,True,True,True,True,B-BRAND
ARMY,RMY,MY,False,NNP,True,premium,ium,um,False,NNP,GGA,GGA,GA,False,NNP,SWISS,ISS,SS,False,NNP,Sporty,rty,ty,False,NNP,B-BRAND,False,True,False,True,False,True,I-BRAND
premium,ium,um,False,NNP,True,GGA,GGA,GA,False,NNP,Diskon,kon,on,False,NNP,ARMY,RMY,MY,False,NNP,SWISS,ISS,SS,False,NNP,I-BRAND,False,False,False,True,False,True,O
GGA,GGA,GA,False,NNP,True,Diskon,kon,on,False,NNP,[END1],[END1],[END1],False,[END1],premium,ium,um,False,NNP,ARMY,RMY,MY,False,NNP,O,False,True,False,False,False,False,O
Diskon,kon,on,False,NNP,True,[END1],[END1],[END1],False,[END1],[END2],[END2],[END2],False,[END2],GGA,GGA,GA,False,NNP,premium,ium,um,False,NNP,O,True,True,False,True,False,True,O
STOCK,OCK,CK,False,NNP,True,TERBATAS,TAS,AS,False,NNP,Op5316,316,16,False,NNP,[START1],[START1],[START1],False,[START1],[START2],[START2],[START2],False,[START2],[START1],False,True,False,False,False,False,O
TERBATAS,TAS,AS,False,NNP,True,Op5316,316,16,False,NNP,71,71,71,True,NNP,STOCK,OCK,CK,False,NNP,[START1],[START1],[START1],False,[START1],O,False,True,False,True,False,True,O
Op5316,316,16,False,NNP,True,71,71,71,True,NNP,Catenzo,nzo,zo,False,NNP,TERBATAS,TAS,AS,False,NNP,STOCK,OCK,CK,False,NNP,O,True,True,False,True,False,True,B-NAME
71,71,71,True,NNP,True,Catenzo,nzo,zo,False,NNP,Junior,ior,or,False,NNP,Op5316,316,16,False,NNP,TERBATAS,TAS,AS,False,NNP,B-NAME,True,False,True,True,True,True,I-NAME
Catenzo,nzo,zo,False,NNP,True,Junior,ior,or,False,NNP,Sweater,ter,er,False,NNP,71,71,71,True,NNP,Op5316,316,16,False,NNP,I-NAME,True,True,True,False,True,False,B-BRAND
Junior,ior,or,False,NNP,True,Sweater,ter,er,False,NNP,Anak,nak,ak,False,NNP,Catenzo,nzo,zo,False,NNP,71,71,71,True,NNP,B-BRAND,True,True,True,True,True,True,B-AGE
Sweater,ter,er,False,NNP,True,Anak,nak,ak,False,NNP,cpl,cpl,pl,False,NNP,Junior,ior,or,False,NNP,Catenzo,nzo,zo,False,NNP,B-AGE,True,True,True,True,True,True,B-TYPE
Anak,nak,ak,False,NNP,True,cpl,cpl,pl,False,NNP,912,912,12,True,NNP,Sweater,ter,er,False,NNP,Junior,ior,or,False,NNP,B-TYPE,True,True,True,True,True,True,B-AGE
cpl,cpl,pl,False,NNP,True,912,912,12,True,NNP,Fleece,ece,ce,False,NNP,Anak,nak,ak,False,NNP,Sweater,ter,er,False,NNP,B-AGE,False,False,True,True,True,True,B-NAME
912,912,12,True,NNP,True,Fleece,ece,ce,False,NNP,Kode,ode,de,False,NNP,cpl,cpl,pl,False,NNP,Anak,nak,ak,False,NNP,B-NAME,True,False,False,False,False,False,I-NAME
Fleece,ece,ce,False,NNP,True,Kode,ode,de,False,NNP,Bimb5793,793,93,False,NNP,912,912,12,True,NNP,cpl,cpl,pl,False,NNP,I-NAME,True,True,True,False,True,False,B-MATERIAL
Kode,ode,de,False,NNP,True,Bimb5793,793,93,False,NNP,[END1],[END1],[END1],False,[END1],Fleece,ece,ce,False,NNP,912,912,12,True,NNP,B-MATERIAL,True,True,True,True,True,True,O
Bimb5793,793,93,False,NNP,True,[END1],[END1],[END1],False,[END1],[END2],[END2],[END2],False,[END2],Kode,ode,de,False,NNP,Fleece,ece,ce,False,NNP,O,True,True,True,True,True,True,B-NAME
karet,ret,et,False,NN,True,dudukan,kan,an,False,VB,mesin,sin,in,False,NN,[START1],[START1],[START1],False,[START1],[START2],[START2],[START2],False,[START2],[START1],False,False,False,False,False,False,B-MATERIAL
dudukan,kan,an,False,VB,True,mesin,sin,in,False,NN,p-adj-ag-6x6-T29,T29,29,False,CD,karet,ret,et,False,NN,[START1],[START1],[START1],False,[START1],B-MATERIAL,False,False,False,False,False,False,B-TYPE
mesin,sin,in,False,NN,True,p-adj-ag-6x6-T29,T29,29,False,CD,[END1],[END1],[END1],False,[END1],dudukan,kan,an,False,VB,karet,ret,et,False,NN,B-TYPE,False,False,False,False,False,False,I-TYPE
p-adj-ag-6x6-T29,T29,29,False,CD,True,[END1],[END1],[END1],False,[END1],[END2],[END2],[END2],False,[END2],mesin,sin,in,False,NN,dudukan,kan,an,False,VB,I-TYPE,False,False,False,False,False,False,B-NAME
Voucher,her,er,False,NNP,True,Pulsa,lsa,sa,False,NNP,3,3,3,True,CD,[START1],[START1],[START1],False,[START1],[START2],[START2],[START2],False,[START2],[START1],True,True,False,False,False,False,B-TYPE
Pulsa,lsa,sa,False,NNP,True,3,3,3,True,CD,tri,tri,ri,False,NN,Voucher,her,er,False,NNP,[START1],[START1],[START1],False,[START1],B-TYPE,True,True,True,True,True,True,I-TYPE
3,3,3,True,CD,True,tri,tri,ri,False,NN,three,ree,ee,False,NN,Pulsa,lsa,sa,False,NNP,Voucher,her,er,False,NNP,I-TYPE,True,False,True,True,True,True,B-BRAND
tri,tri,ri,False,NN,True,three,ree,ee,False,NN,isi,isi,si,False,NN,3,3,3,True,CD,Pulsa,lsa,sa,False,NNP,B-BRAND,False,False,True,False,True,False,B-BRAND
three,ree,ee,False,NN,True,isi,isi,si,False,NN,10rb,0rb,rb,False,CD,tri,tri,ri,False,NN,3,3,3,True,CD,B-BRAND,False,False,False,False,False,False,B-BRAND
isi,isi,si,False,NN,True,10rb,0rb,rb,False,CD,[END1],[END1],[END1],False,[END1],three,ree,ee,False,NN,tri,tri,ri,False,NN,B-BRAND,False,False,False,False,False,False,O
10rb,0rb,rb,False,CD,True,[END1],[END1],[END1],False,[END1],[END2],[END2],[END2],False,[END2],isi,isi,si,False,NN,three,ree,ee,False,NN,O,True,False,False,False,False,False,O
Delcell,ell,ll,False,NNP,True,Battery,ery,ry,False,NNP,1400mAh,mAh,Ah,False,CD,[START1],[START1],[START1],False,[START1],[START2],[START2],[START2],False,[START2],[START1],True,True,False,False,False,False,B-BRAND
Battery,ery,ry,False,NNP,True,1400mAh,mAh,Ah,False,CD,[END1],[END1],[END1],False,[END1],Delcell,ell,ll,False,NNP,[START1],[START1],[START1],False,[START1],B-BRAND,True,True,True,True,True,True,B-TYPE
1400mAh,mAh,Ah,False,CD,True,[END1],[END1],[END1],False,[END1],[END2],[END2],[END2],False,[END2],Battery,ery,ry,False,NNP,Delcell,ell,ll,False,NNP,B-TYPE,False,False,True,True,True,True,B-CAPACITY
PSM,PSM,SM,False,NNP,True,Makanan,nan,an,False,NNP,Kucing,ing,ng,False,NNP,[START1],[START1],[START1],False,[START1],[START2],[START2],[START2],False,[START2],[START1],False,True,False,False,False,False,O
Makanan,nan,an,False,NNP,True,Kucing,ing,ng,False,NNP,Whiskas,kas,as,False,NNP,PSM,PSM,SM,False,NNP,[START1],[START1],[START1],False,[START1],O,True,True,False,True,False,True,B-TYPE
Kucing,ing,ng,False,NNP,True,Whiskas,kas,as,False,NNP,500,500,00,True,CD,Makanan,nan,an,False,NNP,PSM,PSM,SM,False,NNP,B-TYPE,True,True,True,True,True,True,I-TYPE
Whiskas,kas,as,False,NNP,True,500,500,00,True,CD,gram,ram,am,False,NND,Kucing,ing,ng,False,NNP,Makanan,nan,an,False,NNP,I-TYPE,True,True,True,True,True,True,B-BRAND
500,500,00,True,CD,True,gram,ram,am,False,NND,[END1],[END1],[END1],False,[END1],Whiskas,kas,as,False,NNP,Kucing,ing,ng,False,NNP,B-BRAND,True,False,True,True,True,True,B-MASS
gram,ram,am,False,NND,True,[END1],[END1],[END1],False,[END1],[END2],[END2],[END2],False,[END2],500,500,00,True,CD,Whiskas,kas,as,False,NNP,B-MASS,False,False,True,False,True,False,I-MASS
BONEKA,EKA,KA,False,NNP,True,TARIK,RIK,IK,False,NNP,MUSIC,SIC,IC,False,NNP,[START1],[START1],[START1],False,[START1],[START2],[START2],[START2],False,[START2],[START1],False,True,False,False,False,False,B-TYPE
TARIK,RIK,IK,False,NNP,True,MUSIC,SIC,IC,False,NNP,DUCK,UCK,CK,False,NNP,BONEKA,EKA,KA,False,NNP,[START1],[START1],[START1],False,[START1],B-TYPE,False,True,False,True,False,True,O
MUSIC,SIC,IC,False,NNP,True,DUCK,UCK,CK,False,NNP,MAINAN,NAN,AN,False,NNP,TARIK,RIK,IK,False,NNP,BONEKA,EKA,KA,False,NNP,O,False,True,False,True,False,True,O
DUCK,UCK,CK,False,NNP,True,MAINAN,NAN,AN,False,NNP,BAYI,AYI,YI,False,NNP,MUSIC,SIC,IC,False,NNP,TARIK,RIK,IK,False,NNP,O,False,True,False,True,False,True,O
MAINAN,NAN,AN,False,NNP,True,BAYI,AYI,YI,False,NNP,[END1],[END1],[END1],False,[END1],DUCK,UCK,CK,False,NNP,MUSIC,SIC,IC,False,NNP,O,False,True,False,True,False,True,B-TYPE
BAYI,AYI,YI,False,NNP,True,[END1],[END1],[END1],False,[END1],[END2],[END2],[END2],False,[END2],MAINAN,NAN,AN,False,NNP,DUCK,UCK,CK,False,NNP,B-TYPE,False,True,False,True,False,True,I-TYPE
Casio,sio,io,False,NNP,True,Original,nal,al,False,NNP,Jam,Jam,am,False,NNP,[START1],[START1],[START1],False,[START1],[START2],[START2],[START2],False,[START2],[START1],True,True,False,False,False,False,B-BRAND
Original,nal,al,False,NNP,True,Jam,Jam,am,False,NNP,Tangan,gan,an,False,NNP,Casio,sio,io,False,NNP,[START1],[START1],[START1],False,[START1],B-BRAND,True,True,True,True,True,True,O
Jam,Jam,am,False,NNP,True,Tangan,gan,an,False,NNP,Pria,ria,ia,False,NNP,Original,nal,al,False,NNP,Casio,sio,io,False,NNP,O,True,True,True,True,True,True,B-TYPE
Tangan,gan,an,False,NNP,True,Pria,ria,ia,False,NNP,Stainless,ess,ss,False,NNP,Jam,Jam,am,False,NNP,Original,nal,al,False,NNP,B-TYPE,True,True,True,True,True,True,I-TYPE
Pria,ria,ia,False,NNP,True,Stainless,ess,ss,False,NNP,Silver,ver,er,False,NNP,Tangan,gan,an,False,NNP,Jam,Jam,am,False,NNP,I-TYPE,True,True,True,True,True,True,B-GENDER
Stainless,ess,ss,False,NNP,True,Silver,ver,er,False,NNP,AE-1200WHD-1AVDFAE-1200WHD-1AVDF,VDF,DF,False,NNP,Pria,ria,ia,False,NNP,Tangan,gan,an,False,NNP,B-GENDER,True,True,True,True,True,True,B-MATERIAL
Silver,ver,er,False,NNP,True,AE-1200WHD-1AVDFAE-1200WHD-1AVDF,VDF,DF,False,NNP,[END1],[END1],[END1],False,[END1],Stainless,ess,ss,False,NNP,Pria,ria,ia,False,NNP,B-MATERIAL,True,True,True,True,True,True,O
AE-1200WHD-1AVDFAE-1200WHD-1AVDF,VDF,DF,False,NNP,True,[END1],[END1],[END1],False,[END1],[END2],[END2],[END2],False,[END2],Silver,ver,er,False,NNP,Stainless,ess,ss,False,NNP,O,False,True,True,True,True,True,O
OFFICE,ICE,CE,False,NNP,True,PROFESSIONAL,NAL,AL,False,NNP,PLUS,LUS,US,False,NNP,[START1],[START1],[START1],False,[START1],[START2],[START2],[START2],False,[START2],[START1],False,True,False,False,False,False,B-NAME
PROFESSIONAL,NAL,AL,False,NNP,True,PLUS,LUS,US,False,NNP,2016,016,16,True,NNP,OFFICE,ICE,CE,False,NNP,[START1],[START1],[START1],False,[START1],B-NAME,False,True,False,True,False,True,I-NAME
PLUS,LUS,US,False,NNP,True,2016,016,16,True,NNP,ORIGINAL,NAL,AL,False,NNP,PROFESSIONAL,NAL,AL,False,NNP,OFFICE,ICE,CE,False,NNP,I-NAME,False,True,False,True,False,True,I-NAME
2016,016,16,True,NNP,True,ORIGINAL,NAL,AL,False,NNP,LICENCE,NCE,CE,False,NNP,PLUS,LUS,US,False,NNP,PROFESSIONAL,NAL,AL,False,NNP,I-NAME,True,False,False,True,False,True,I-NAME
ORIGINAL,NAL,AL,False,NNP,True,LICENCE,NCE,CE,False,NNP,KEY,KEY,EY,False,NNP,2016,016,16,True,NNP,PLUS,LUS,US,False,NNP,I-NAME,False,True,True,False,True,False,O
LICENCE,NCE,CE,False,NNP,True,KEY,KEY,EY,False,NNP,SERIAL,IAL,AL,False,NNP,ORIGINAL,NAL,AL,False,NNP,2016,016,16,True,NNP,O,False,True,False,True,False,True,B-TYPE
KEY,KEY,EY,False,NNP,True,SERIAL,IAL,AL,False,NNP,NUMBER,BER,ER,False,NNP,LICENCE,NCE,CE,False,NNP,ORIGINAL,NAL,AL,False,NNP,B-TYPE,False,True,False,True,False,True,I-TYPE
SERIAL,IAL,AL,False,NNP,True,NUMBER,BER,ER,False,NNP,[END1],[END1],[END1],False,[END1],KEY,KEY,EY,False,NNP,LICENCE,NCE,CE,False,NNP,I-TYPE,False,True,False,True,False,True,B-TYPE
NUMBER,BER,ER,False,NNP,True,[END1],[END1],[END1],False,[END1],[END2],[END2],[END2],False,[END2],SERIAL,IAL,AL,False,NNP,KEY,KEY,EY,False,NNP,B-TYPE,False,True,False,True,False,True,I-TYPE
SADDLE,DLE,LE,False,NNP,True,BAG,BAG,AG,False,NNP,TAS,TAS,AS,False,NNP,[START1],[START1],[START1],False,[START1],[START2],[START2],[START2],False,[START2],[START1],False,True,False,False,False,False,B-TYPE
BAG,BAG,AG,False,NNP,True,TAS,TAS,AS,False,NNP,SADEL,DEL,EL,False,NNP,SADDLE,DLE,LE,False,NNP,[START1],[START1],[START1],False,[START1],B-TYPE,False,True,False,True,False,True,I-TYPE
TAS,TAS,AS,False,NNP,True,SADEL,DEL,EL,False,NNP,ROCKBROS,ROS,OS,False,NNP,BAG,BAG,AG,False,NNP,SADDLE,DLE,LE,False,NNP,I-TYPE,False,True,False,True,False,True,B-TYPE
SADEL,DEL,EL,False,NNP,True,ROCKBROS,ROS,OS,False,NNP,KECIL,CIL,IL,False,NNP,TAS,TAS,AS,False,NNP,BAG,BAG,AG,False,NNP,B-TYPE,False,True,False,True,False,True,I-TYPE
ROCKBROS,ROS,OS,False,NNP,True,KECIL,CIL,IL,False,NNP,[END1],[END1],[END1],False,[END1],SADEL,DEL,EL,False,NNP,TAS,TAS,AS,False,NNP,I-TYPE,False,True,False,True,False,True,B-BRAND
KECIL,CIL,IL,False,NNP,True,[END1],[END1],[END1],False,[END1],[END2],[END2],[END2],False,[END2],ROCKBROS,ROS,OS,False,NNP,SADEL,DEL,EL,False,NNP,B-BRAND,False,True,False,True,False,True,B-SIZE
BEST,EST,ST,False,NNP,True,ITEM,TEM,EM,False,NNP,Dark,ark,rk,False,NNP,[START1],[START1],[START1],False,[START1],[START2],[START2],[START2],False,[START2],[START1],False,True,False,False,False,False,O
ITEM,TEM,EM,False,NNP,True,Dark,ark,rk,False,NNP,Spot,pot,ot,False,NNP,BEST,EST,ST,False,NNP,[START1],[START1],[START1],False,[START1],O,False,True,False,True,False,True,O
Dark,ark,rk,False,NNP,True,Spot,pot,ot,False,NNP,Correctors,ors,rs,False,NNP,ITEM,TEM,EM,False,NNP,BEST,EST,ST,False,NNP,O,True,True,False,True,False,True,B-TYPE
Spot,pot,ot,False,NNP,True,Correctors,ors,rs,False,NNP,To,To,To,False,NNP,Dark,ark,rk,False,NNP,ITEM,TEM,EM,False,NNP,B-TYPE,True,True,True,True,True,True,I-TYPE
Correctors,ors,rs,False,NNP,True,To,To,To,False,NNP,Improve,ove,ve,False,NNP,Spot,pot,ot,False,NNP,Dark,ark,rk,False,NNP,I-TYPE,True,True,True,True,True,True,I-TYPE
To,To,To,False,NNP,True,Improve,ove,ve,False,NNP,Your,our,ur,False,NNP,Correctors,ors,rs,False,NNP,Spot,pot,ot,False,NNP,I-TYPE,True,True,True,True,True,True,O
Improve,ove,ve,False,NNP,True,Your,our,ur,False,NNP,Skin,kin,in,False,NNP,To,To,To,False,NNP,Correctors,ors,rs,False,NNP,O,True,True,True,True,True,True,O
Your,our,ur,False,NNP,True,Skin,kin,in,False,NNP,[END1],[END1],[END1],False,[END1],Improve,ove,ve,False,NNP,To,To,To,False,NNP,O,True,True,True,True,True,True,O
Skin,kin,in,False,NNP,True,[END1],[END1],[END1],False,[END1],[END2],[END2],[END2],False,[END2],Your,our,ur,False,NNP,Improve,ove,ve,False,NNP,O,True,True,True,True,True,True,O
Forsining,ing,ng,False,NNP,True,Rose,ose,se,False,NNP,Gold,old,ld,False,NNP,[START1],[START1],[START1],False,[START1],[START2],[START2],[START2],False,[START2],[START1],True,True,False,False,False,False,B-BRAND
Rose,ose,se,False,NNP,True,Gold,old,ld,False,NNP,Fashion,ion,on,False,NNP,Forsining,ing,ng,False,NNP,[START1],[START1],[START1],False,[START1],B-BRAND,True,True,True,True,True,True,B-COLOR
Gold,old,ld,False,NNP,True,Fashion,ion,on,False,NNP,Designer,ner,er,False,NNP,Rose,ose,se,False,NNP,Forsining,ing,ng,False,NNP,B-COLOR,True,True,True,True,True,True,I-COLOR
Fashion,ion,on,False,NNP,True,Designer,ner,er,False,NNP,Transparent,ent,nt,False,NNP,Gold,old,ld,False,NNP,Rose,ose,se,False,NNP,I-COLOR,True,True,True,True,True,True,O
Designer,ner,er,False,NNP,True,Transparent,ent,nt,False,NNP,Case,ase,se,False,NNP,Fashion,ion,on,False,NNP,Gold,old,ld,False,NNP,O,True,True,True,True,True,True,O
Transparent,ent,nt,False,NNP,True,Case,ase,se,False,NNP,Men,Men,en,False,NNP,Designer,ner,er,False,NNP,Fashion,ion,on,False,NNP,O,True,True,True,True,True,True,O
Case,ase,se,False,NNP,True,Men,Men,en,False,NNP,Watch,tch,ch,False,NNP,Transparent,ent,nt,False,NNP,Designer,ner,er,False,NNP,O,True,True,True,True,True,True,O
Men,Men,en,False,NNP,True,Watch,tch,ch,False,NNP,[END1],[END1],[END1],False,[END1],Case,ase,se,False,NNP,Transparent,ent,nt,False,NNP,O,True,True,True,True,True,True,B-GENDER
Watch,tch,ch,False,NNP,True,[END1],[END1],[END1],False,[END1],[END2],[END2],[END2],False,[END2],Men,Men,en,False,NNP,Case,ase,se,False,NNP,B-GENDER,True,True,True,True,True,True,B-TYPE
Luxury,ury,ry,False,NNP,True,Mechanical,cal,al,False,NNP,Automatic,tic,ic,False,NNP,[START1],[START1],[START1],False,[START1],[START2],[START2],[START2],False,[START2],[START1],True,True,False,False,False,False,O
Mechanical,cal,al,False,NNP,True,Automatic,tic,ic,False,NNP,Skeleton,ton,on,False,NNP,Luxury,ury,ry,False,NNP,[START1],[START1],[START1],False,[START1],O,True,True,True,True,True,True,O
Automatic,tic,ic,False,NNP,True,Skeleton,ton,on,False,NNP,Watch,tch,ch,False,NNP,Mechanical,cal,al,False,NNP,Luxury,ury,ry,False,NNP,O,True,True,True,True,True,True,O
Skeleton,ton,on,False,NNP,True,Watch,tch,ch,False,NNP,Clock,ock,ck,False,NNP,Automatic,tic,ic,False,NNP,Mechanical,cal,al,False,NNP,O,True,True,True,True,True,True,O
Watch,tch,ch,False,NNP,True,Clock,ock,ck,False,NNP,intl,ntl,tl,False,NNP,Skeleton,ton,on,False,NNP,Automatic,tic,ic,False,NNP,O,True,True,True,True,True,True,B-TYPE
Clock,ock,ck,False,NNP,True,intl,ntl,tl,False,NNP,[END1],[END1],[END1],False,[END1],Watch,tch,ch,False,NNP,Skeleton,ton,on,False,NNP,B-TYPE,True,True,True,True,True,True,B-TYPE
intl,ntl,tl,False,NNP,True,[END1],[END1],[END1],False,[END1],[END2],[END2],[END2],False,[END2],Clock,ock,ck,False,NNP,Watch,tch,ch,False,NNP,B-TYPE,False,False,True,True,True,True,O
SanDisk,isk,sk,False,NNP,True,Ultra,tra,ra,False,NNP,SDHC,DHC,HC,False,NNP,[START1],[START1],[START1],False,[START1],[START2],[START2],[START2],False,[START2],[START1],False,True,False,False,False,False,B-BRAND
Ultra,tra,ra,False,NNP,True,SDHC,DHC,HC,False,NNP,Card,ard,rd,False,NNP,SanDisk,isk,sk,False,NNP,[START1],[START1],[START1],False,[START1],B-BRAND,True,True,False,True,False,True,B-NAME
SDHC,DHC,HC,False,NNP,True,Card,ard,rd,False,NNP,8GB,8GB,GB,False,CD,Ultra,tra,ra,False,NNP,SanDisk,isk,sk,False,NNP,B-NAME,False,True,True,True,True,True,B-TYPE
Card,ard,rd,False,NNP,True,8GB,8GB,GB,False,CD,Garansi,nsi,si,False,NNP,SDHC,DHC,HC,False,NNP,Ultra,tra,ra,False,NNP,B-TYPE,True,True,False,True,False,True,I-TYPE
8GB,8GB,GB,False,CD,True,Garansi,nsi,si,False,NNP,Resmi,smi,mi,False,NNP,Card,ard,rd,False,NNP,SDHC,DHC,HC,False,NNP,I-TYPE,False,False,True,True,True,True,B-CAPACITY
Garansi,nsi,si,False,NNP,True,Resmi,smi,mi,False,NNP,SanDisk,isk,sk,False,NNP,8GB,8GB,GB,False,CD,Card,ard,rd,False,NNP,B-CAPACITY,True,True,False,False,False,False,O
Resmi,smi,mi,False,NNP,True,SanDisk,isk,sk,False,NNP,Indonesia,sia,ia,False,NNP,Garansi,nsi,si,False,NNP,8GB,8GB,GB,False,CD,O,True,True,True,True,True,True,O
SanDisk,isk,sk,False,NNP,True,Indonesia,sia,ia,False,NNP,[END1],[END1],[END1],False,[END1],Resmi,smi,mi,False,NNP,Garansi,nsi,si,False,NNP,O,False,True,True,True,True,True,B-BRAND
Indonesia,sia,ia,False,NNP,True,[END1],[END1],[END1],False,[END1],[END2],[END2],[END2],False,[END2],SanDisk,isk,sk,False,NNP,Resmi,smi,mi,False,NNP,B-BRAND,True,True,False,True,False,True,O
Kabel,bel,el,False,NNP,True,Data,ata,ta,False,NNP,Micro,cro,ro,False,NNP,[START1],[START1],[START1],False,[START1],[START2],[START2],[START2],False,[START2],[START1],True,True,False,False,False,False,B-TYPE
Data,ata,ta,False,NNP,True,Micro,cro,ro,False,NNP,USB,USB,SB,False,NNP,Kabel,bel,el,False,NNP,[START1],[START1],[START1],False,[START1],B-TYPE,True,True,True,True,True,True,I-TYPE
Micro,cro,ro,False,NNP,True,USB,USB,SB,False,NNP,ORIGINAL,NAL,AL,False,NNP,Data,ata,ta,False,NNP,Kabel,bel,el,False,NNP,I-TYPE,True,True,True,True,True,True,B-TYPE
USB,USB,SB,False,NNP,True,ORIGINAL,NAL,AL,False,NNP,ORI,ORI,RI,False,NNP,Micro,cro,ro,False,NNP,Data,ata,ta,False,NNP,B-TYPE,False,True,True,True,True,True,I-TYPE
ORIGINAL,NAL,AL,False,NNP,True,ORI,ORI,RI,False,NNP,USB,USB,SB,False,NNP,USB,USB,SB,False,NNP,Micro,cro,ro,False,NNP,I-TYPE,False,True,False,True,False,True,O
ORI,ORI,RI,False,NNP,True,USB,USB,SB,False,NNP,CABLE,BLE,LE,False,NNP,ORIGINAL,NAL,AL,False,NNP,USB,USB,SB,False,NNP,O,False,True,False,True,False,True,O
USB,USB,SB,False,NNP,True,CABLE,BLE,LE,False,NNP,[END1],[END1],[END1],False,[END1],ORI,ORI,RI,False,NNP,ORIGINAL,NAL,AL,False,NNP,O,False,True,False,True,False,True,B-TYPE
CABLE,BLE,LE,False,NNP,True,[END1],[END1],[END1],False,[END1],[END2],[END2],[END2],False,[END2],USB,USB,SB,False,NNP,ORI,ORI,RI,False,NNP,B-TYPE,False,True,False,True,False,True,I-TYPE
Storage,age,ge,False,FW,True,box,box,ox,False,FW,warna,rna,na,False,FW,[START1],[START1],[START1],False,[START1],[START2],[START2],[START2],False,[START2],[START1],True,True,False,False,False,False,B-TYPE
box,box,ox,False,FW,True,warna,rna,na,False,FW,(type,ype,pe,False,FW,Storage,age,ge,False,FW,[START1],[START1],[START1],False,[START1],B-TYPE,False,False,True,True,True,True,I-TYPE
warna,rna,na,False,FW,True,(type,ype,pe,False,FW,2),2),2),False,CD,box,box,ox,False,FW,Storage,age,ge,False,FW,I-TYPE,False,False,False,False,False,False,O
(type,ype,pe,False,FW,True,2),2),2),False,CD,[END1],[END1],[END1],False,[END1],warna,rna,na,False,FW,box,box,ox,False,FW,O,True,False,False,False,False,False,O
2),2),2),False,CD,True,[END1],[END1],[END1],False,[END1],[END2],[END2],[END2],False,[END2],(type,ype,pe,False,FW,warna,rna,na,False,FW,O,True,False,True,False,True,False,O
Da,Da,Da,False,NNP,True,Vinci,nci,ci,False,NNP,Syrup,rup,up,False,NNP,[START1],[START1],[START1],False,[START1],[START2],[START2],[START2],False,[START2],[START1],True,True,False,False,False,False,B-BRAND
Vinci,nci,ci,False,NNP,True,Syrup,rup,up,False,NNP,Majestic,tic,ic,False,NNP,Da,Da,Da,False,NNP,[START1],[START1],[START1],False,[START1],B-BRAND,True,True,True,True,True,True,I-BRAND
Syrup,rup,up,False,NNP,True,Majestic,tic,ic,False,NNP,[END1],[END1],[END1],False,[END1],Vinci,nci,ci,False,NNP,Da,Da,Da,False,NNP,I-BRAND,True,True,True,True,True,True,B-TYPE
Majestic,tic,ic,False,NNP,True,[END1],[END1],[END1],False,[END1],[END2],[END2],[END2],False,[END2],Syrup,rup,up,False,NNP,Vinci,nci,ci,False,NNP,B-TYPE,True,True,True,True,True,True,B-NAME
Dijual,ual,al,False,NNP,True,KOTAK,TAK,AK,False,NNP,OBAT,BAT,AT,False,NNP,[START1],[START1],[START1],False,[START1],[START2],[START2],[START2],False,[START2],[START1],True,True,False,False,False,False,O
KOTAK,TAK,AK,False,NNP,True,OBAT,BAT,AT,False,NNP,P3K,P3K,3K,False,NNP,Dijual,ual,al,False,NNP,[START1],[START1],[START1],False,[START1],O,False,True,True,True,True,True,B-TYPE
OBAT,BAT,AT,False,NNP,True,P3K,P3K,3K,False,NNP,MASPION,ION,ON,False,NNP,KOTAK,TAK,AK,False,NNP,Dijual,ual,al,False,NNP,B-TYPE,False,True,False,True,False,True,I-TYPE
P3K,P3K,3K,False,NNP,True,MASPION,ION,ON,False,NNP,MC,MC,MC,False,NNP,OBAT,BAT,AT,False,NNP,KOTAK,TAK,AK,False,NNP,I-TYPE,False,True,False,True,False,True,I-TYPE
MASPION,ION,ON,False,NNP,True,MC,MC,MC,False,NNP,11,11,11,True,CD,P3K,P3K,3K,False,NNP,OBAT,BAT,AT,False,NNP,I-TYPE,False,True,False,True,False,True,B-BRAND
MC,MC,MC,False,NNP,True,11,11,11,True,CD,Diskon,kon,on,False,NNP,MASPION,ION,ON,False,NNP,P3K,P3K,3K,False,NNP,B-BRAND,False,True,False,True,False,True,B-NAME
