bias,word.lower(),word.isupper(),word.istitle(),word.isdigit(),hasNumber,word[-3:],word[:3],stopword,postag,BOS,-1:word.lower(),-1:word.istitle(),-1:word.isupper(),-1:word.isdigit(),-1:hasNumber,-1:stopword,-1:postag,+1:word.lower(),+1:word.istitle(),+1:word.isupper(),+1:word.isdigit(),+1:hasNumber,+1:stopword,+1:postag,EOS,label
1.0,for,False,False,False,False,for,for,False,NN,shirt,False,False,False,False,False,VB,False,men,False,False,False,False,False,NN,False,O
1.0,men,False,False,False,False,men,men,False,NN,for,False,False,False,False,False,NN,False,19,False,False,True,True,False,CD,False,B-GENDER
1.0,19,False,False,True,True,19,19,False,CD,men,False,False,False,False,False,NN,False,colors,False,False,False,False,False,FW,False,O
1.0,colors,False,False,False,False,ors,col,False,FW,19,False,False,True,True,False,CD,False,size,False,False,False,False,False,FW,False,O
1.0,size,False,False,False,False,ize,siz,False,FW,colors,False,False,False,False,False,FW,False,s-xl,False,True,False,False,False,FW,False,O
1.0,s-xl,True,False,False,False,-XL,S-X,False,FW,size,False,False,False,False,False,FW,False,True,None,None,None,None,None,None,None,B-SIZE
1.0,12,False,False,True,True,12,12,False,CD,True,None,None,None,None,None,None,None,pcs,True,False,False,False,False,NNP,False,O
1.0,pcs,False,True,False,False,Pcs,Pcs,False,NNP,12,False,False,True,True,False,CD,False,cetakan,True,False,False,False,False,NNP,False,O
1.0,cetakan,False,True,False,False,kan,Cet,False,NNP,pcs,True,False,False,False,False,NNP,False,agar/puding,False,False,False,False,False,NNP,False,B-TYPE
1.0,agar/puding,False,False,False,False,ing,Aga,False,NNP,cetakan,True,False,False,False,False,NNP,False,tunggal,True,False,False,False,False,NNP,False,I-TYPE
1.0,tunggal,False,True,False,False,gal,Tun,False,NNP,agar/puding,False,False,False,False,False,NNP,False,lion,True,False,False,False,False,NNP,False,O
1.0,lion,False,True,False,False,ion,Lio,False,NNP,tunggal,True,False,False,False,False,NNP,False,True,None,None,None,None,None,None,None,B-SHAPE
1.0,kualitas,False,True,False,False,tas,Kua,False,NN,True,None,None,None,None,None,None,None,profesional,False,False,False,False,False,JJ,False,O
1.0,profesional,False,False,False,False,nal,pro,False,JJ,kualitas,True,False,False,False,False,NN,False,a3,True,True,False,True,False,CD,False,O
1.0,a3,True,True,False,True,A3,A3,False,CD,profesional,False,False,False,False,False,JJ,False,papan,False,False,False,False,False,NN,False,O
1.0,papan,False,False,False,False,pan,pap,False,NN,a3,True,True,False,True,False,CD,False,gambar,False,False,False,False,False,NN,False,B-TYPE
1.0,gambar,False,False,False,False,bar,gam,False,NN,papan,False,False,False,False,False,NN,False,meja,False,False,False,False,False,NN,False,I-TYPE
1.0,meja,False,False,False,False,eja,mej,False,NN,gambar,False,False,False,False,False,NN,False,dengan,False,False,False,False,True,IN,False,I-TYPE
1.0,dengan,False,False,False,False,gan,den,True,IN,meja,False,False,False,False,False,NN,False,gerak,False,False,False,False,False,NN,False,O
1.0,gerak,False,False,False,False,rak,ger,False,NN,dengan,False,False,False,False,True,IN,False,paralel,False,False,False,False,False,JJ,False,O
1.0,paralel,False,False,False,False,lel,par,False,JJ,gerak,False,False,False,False,False,NN,False,disesuaikan,False,False,False,False,False,VB,False,O
1.0,disesuaikan,False,False,False,False,kan,dis,False,VB,paralel,False,False,False,False,False,JJ,False,sudut,False,False,False,False,False,NN,False,O
1.0,sudut,False,False,False,False,dut,sud,False,NN,disesuaikan,False,False,False,False,False,VB,False,kantor,False,False,False,False,False,NN,False,O
1.0,kantor,False,False,False,False,tor,kan,False,NN,sudut,False,False,False,False,False,NN,False,international,True,False,False,False,False,NNP,False,O
1.0,international,False,True,False,False,nal,Int,False,NNP,kantor,False,False,False,False,False,NN,False,True,None,None,None,None,None,None,None,O
1.0,jam,False,True,False,False,Jam,Jam,False,NNP,True,None,None,None,None,None,None,None,tangan,True,False,False,False,False,NNP,False,B-TYPE
1.0,tangan,False,True,False,False,gan,Tan,False,NNP,jam,True,False,False,False,False,NNP,False,pria,True,False,False,False,False,NNP,False,I-TYPE
1.0,pria,False,True,False,False,ria,Pri,False,NNP,tangan,True,False,False,False,False,NNP,False,sporty,True,False,False,False,False,NNP,False,B-GENDER
1.0,sporty,False,True,False,False,rty,Spo,False,NNP,pria,True,False,False,False,False,NNP,False,swiss,False,True,False,False,False,NNP,False,O
1.0,swiss,True,False,False,False,ISS,SWI,False,NNP,sporty,True,False,False,False,False,NNP,False,army,False,True,False,False,False,NNP,False,B-BRAND
1.0,army,True,False,False,False,RMY,ARM,False,NNP,swiss,False,True,False,False,False,NNP,False,premium,False,False,False,False,False,NNP,False,I-BRAND
1.0,premium,False,False,False,False,ium,pre,False,NNP,army,False,True,False,False,False,NNP,False,gga,False,True,False,False,False,NNP,False,O
1.0,gga,True,False,False,False,GGA,GGA,False,NNP,premium,False,False,False,False,False,NNP,False,diskon,True,False,False,False,False,NNP,False,O
1.0,diskon,False,True,False,False,kon,Dis,False,NNP,gga,False,True,False,False,False,NNP,False,True,None,None,None,None,None,None,None,O
1.0,stock,True,False,False,False,OCK,STO,False,NNP,True,None,None,None,None,None,None,None,terbatas,False,True,False,False,False,NNP,False,O
1.0,terbatas,True,False,False,False,TAS,TER,False,NNP,stock,False,True,False,False,False,NNP,False,op5316,True,False,False,True,False,NNP,False,O
1.0,op5316,False,True,False,True,316,Op5,False,NNP,terbatas,False,True,False,False,False,NNP,False,71,False,False,True,True,False,NNP,False,B-NAME
1.0,71,False,False,True,True,71,71,False,NNP,op5316,True,False,False,True,False,NNP,False,catenzo,True,False,False,False,False,NNP,False,I-NAME
1.0,catenzo,False,True,False,False,nzo,Cat,False,NNP,71,False,False,True,True,False,NNP,False,junior,True,False,False,False,False,NNP,False,B-BRAND
1.0,junior,False,True,False,False,ior,Jun,False,NNP,catenzo,True,False,False,False,False,NNP,False,sweater,True,False,False,False,False,NNP,False,B-AGE
1.0,sweater,False,True,False,False,ter,Swe,False,NNP,junior,True,False,False,False,False,NNP,False,anak,True,False,False,False,False,NNP,False,B-TYPE
1.0,anak,False,True,False,False,nak,Ana,False,NNP,sweater,True,False,False,False,False,NNP,False,cpl,False,False,False,False,False,NNP,False,B-AGE
1.0,cpl,False,False,False,False,cpl,cpl,False,NNP,anak,True,False,False,False,False,NNP,False,912,False,False,True,True,False,NNP,False,B-NAME
1.0,912,False,False,True,True,912,912,False,NNP,cpl,False,False,False,False,False,NNP,False,fleece,True,False,False,False,False,NNP,False,I-NAME
1.0,fleece,False,True,False,False,ece,Fle,False,NNP,912,False,False,True,True,False,NNP,False,kode,True,False,False,False,False,NNP,False,B-MATERIAL
1.0,kode,False,True,False,False,ode,Kod,False,NNP,fleece,True,False,False,False,False,NNP,False,bimb5793,True,False,False,True,False,NNP,False,O
1.0,bimb5793,False,True,False,True,793,Bim,False,NNP,kode,True,False,False,False,False,NNP,False,True,None,None,None,None,None,None,None,B-NAME
1.0,karet,False,False,False,False,ret,kar,False,NN,True,None,None,None,None,None,None,None,dudukan,False,False,False,False,False,VB,False,B-MATERIAL
1.0,dudukan,False,False,False,False,kan,dud,False,VB,karet,False,False,False,False,False,NN,False,mesin,False,False,False,False,False,NN,False,B-TYPE
1.0,mesin,False,False,False,False,sin,mes,False,NN,dudukan,False,False,False,False,False,VB,False,p-adj-ag-6x6-t29,False,False,False,True,False,CD,False,I-TYPE
1.0,p-adj-ag-6x6-t29,False,False,False,True,T29,p-a,False,CD,mesin,False,False,False,False,False,NN,False,True,None,None,None,None,None,None,None,B-NAME
1.0,voucher,False,True,False,False,her,Vou,False,NNP,True,None,None,None,None,None,None,None,pulsa,True,False,False,False,False,NNP,False,B-TYPE
1.0,pulsa,False,True,False,False,lsa,Pul,False,NNP,voucher,True,False,False,False,False,NNP,False,3,False,False,True,True,False,CD,False,I-TYPE
1.0,3,False,False,True,True,3,3,False,CD,pulsa,True,False,False,False,False,NNP,False,tri,False,False,False,False,False,NN,False,B-BRAND
1.0,tri,False,False,False,False,tri,tri,False,NN,3,False,False,True,True,False,CD,False,three,False,False,False,False,False,NN,False,B-BRAND
1.0,three,False,False,False,False,ree,thr,False,NN,tri,False,False,False,False,False,NN,False,isi,False,False,False,False,False,NN,False,B-BRAND
1.0,isi,False,False,False,False,isi,isi,False,NN,three,False,False,False,False,False,NN,False,10rb,False,False,False,True,False,CD,False,O
1.0,10rb,False,False,False,True,0rb,10r,False,CD,isi,False,False,False,False,False,NN,False,True,None,None,None,None,None,None,None,O
1.0,delcell,False,True,False,False,ell,Del,False,NNP,True,None,None,None,None,None,None,None,battery,True,False,False,False,False,NNP,False,B-BRAND
1.0,battery,False,True,False,False,ery,Bat,False,NNP,delcell,True,False,False,False,False,NNP,False,for,False,False,False,False,False,NNP,False,B-TYPE
1.0,for,False,False,False,False,for,for,False,NNP,battery,True,False,False,False,False,NNP,False,blackberry,True,False,False,False,False,NNP,False,O
1.0,blackberry,False,True,False,False,rry,Bla,False,NNP,for,False,False,False,False,False,NNP,False,9900,False,False,True,True,False,CD,False,B-BRAND
1.0,9900,False,False,True,True,900,990,False,CD,blackberry,True,False,False,False,False,NNP,False,jm-1,False,True,False,True,False,CD,False,B-NAME
1.0,jm-1,True,False,False,True,M-1,JM-,False,CD,9900,False,False,True,True,False,CD,False,1400mah,False,False,False,True,False,CD,False,I-NAME
1.0,1400mah,False,False,False,True,mAh,140,False,CD,jm-1,False,True,False,True,False,CD,False,True,None,None,None,None,None,None,None,B-CAPACITY
1.0,psm,True,False,False,False,PSM,PSM,False,NNP,True,None,None,None,None,None,None,None,makanan,True,False,False,False,False,NNP,False,O
1.0,makanan,False,True,False,False,nan,Mak,False,NNP,psm,False,True,False,False,False,NNP,False,kucing,True,False,False,False,False,NNP,False,B-TYPE
1.0,kucing,False,True,False,False,ing,Kuc,False,NNP,makanan,True,False,False,False,False,NNP,False,whiskas,True,False,False,False,False,NNP,False,I-TYPE
1.0,whiskas,False,True,False,False,kas,Whi,False,NNP,kucing,True,False,False,False,False,NNP,False,ocean,True,False,False,False,False,NNP,False,B-BRAND
1.0,ocean,False,True,False,False,ean,Oce,False,NNP,whiskas,True,False,False,False,False,NNP,False,fish,True,False,False,False,False,NNP,False,O
1.0,fish,False,True,False,False,ish,Fis,False,NNP,ocean,True,False,False,False,False,NNP,False,repacking,True,False,False,False,False,NNP,False,O
1.0,repacking,False,True,False,False,ing,Rep,False,NNP,fish,True,False,False,False,False,NNP,False,500,False,False,True,True,False,CD,False,O
1.0,500,False,False,True,True,500,500,False,CD,repacking,True,False,False,False,False,NNP,False,gram,False,False,False,False,False,NND,False,B-MASS
1.0,gram,False,False,False,False,ram,gra,False,NND,500,False,False,True,True,False,CD,False,True,None,None,None,None,None,None,None,I-MASS
1.0,boneka,True,False,False,False,EKA,BON,False,NNP,True,None,None,None,None,None,None,None,tarik,False,True,False,False,False,NNP,False,B-TYPE
1.0,tarik,True,False,False,False,RIK,TAR,False,NNP,boneka,False,True,False,False,False,NNP,False,music,False,True,False,False,False,NNP,False,O
1.0,music,True,False,False,False,SIC,MUS,False,NNP,tarik,False,True,False,False,False,NNP,False,duck,False,True,False,False,False,NNP,False,O
1.0,duck,True,False,False,False,UCK,DUC,False,NNP,music,False,True,False,False,False,NNP,False,mainan,False,True,False,False,False,NNP,False,O
1.0,mainan,True,False,False,False,NAN,MAI,False,NNP,duck,False,True,False,False,False,NNP,False,bayi,False,True,False,False,False,NNP,False,B-TYPE
1.0,bayi,True,False,False,False,AYI,BAY,False,NNP,mainan,False,True,False,False,False,NNP,False,True,None,None,None,None,None,None,None,I-TYPE
1.0,casio,False,True,False,False,sio,Cas,False,NNP,True,None,None,None,None,None,None,None,original,True,False,False,False,False,NNP,False,B-BRAND
1.0,original,False,True,False,False,nal,Ori,False,NNP,casio,True,False,False,False,False,NNP,False,jam,True,False,False,False,False,NNP,False,O
1.0,jam,False,True,False,False,Jam,Jam,False,NNP,original,True,False,False,False,False,NNP,False,tangan,True,False,False,False,False,NNP,False,B-TYPE
1.0,tangan,False,True,False,False,gan,Tan,False,NNP,jam,True,False,False,False,False,NNP,False,pria,True,False,False,False,False,NNP,False,I-TYPE
1.0,pria,False,True,False,False,ria,Pri,False,NNP,tangan,True,False,False,False,False,NNP,False,stainless,True,False,False,False,False,NNP,False,B-GENDER
1.0,stainless,False,True,False,False,ess,Sta,False,NNP,pria,True,False,False,False,False,NNP,False,silver,True,False,False,False,False,NNP,False,B-MATERIAL
1.0,silver,False,True,False,False,ver,Sil,False,NNP,stainless,True,False,False,False,False,NNP,False,ae-1200whd-1avdfae-1200whd-1avdf,False,True,False,True,False,NNP,False,O
1.0,ae-1200whd-1avdfae-1200whd-1avdf,True,False,False,True,VDF,AE-,False,NNP,silver,True,False,False,False,False,NNP,False,True,None,None,None,None,None,None,None,O
1.0,office,True,False,False,False,ICE,OFF,False,NNP,True,None,None,None,None,None,None,None,professional,False,True,False,False,False,NNP,False,B-NAME
1.0,professional,True,False,False,False,NAL,PRO,False,NNP,office,False,True,False,False,False,NNP,False,plus,False,True,False,False,False,NNP,False,I-NAME
1.0,plus,True,False,False,False,LUS,PLU,False,NNP,professional,False,True,False,False,False,NNP,False,2016,False,False,True,True,False,NNP,False,I-NAME
1.0,2016,False,False,True,True,016,201,False,NNP,plus,False,True,False,False,False,NNP,False,original,False,True,False,False,False,NNP,False,I-NAME
1.0,original,True,False,False,False,NAL,ORI,False,NNP,2016,False,False,True,True,False,NNP,False,licence,False,True,False,False,False,NNP,False,O
1.0,licence,True,False,False,False,NCE,LIC,False,NNP,original,False,True,False,False,False,NNP,False,key,False,True,False,False,False,NNP,False,B-TYPE
1.0,key,True,False,False,False,KEY,KEY,False,NNP,licence,False,True,False,False,False,NNP,False,serial,False,True,False,False,False,NNP,False,I-TYPE
1.0,serial,True,False,False,False,IAL,SER,False,NNP,key,False,True,False,False,False,NNP,False,number,False,True,False,False,False,NNP,False,B-TYPE
1.0,number,True,False,False,False,BER,NUM,False,NNP,serial,False,True,False,False,False,NNP,False,True,None,None,None,None,None,None,None,I-TYPE
1.0,saddle,True,False,False,False,DLE,SAD,False,NNP,True,None,None,None,None,None,None,None,bag,False,True,False,False,False,NNP,False,B-TYPE
1.0,bag,True,False,False,False,BAG,BAG,False,NNP,saddle,False,True,False,False,False,NNP,False,tas,False,True,False,False,False,NNP,False,I-TYPE
1.0,tas,True,False,False,False,TAS,TAS,False,NNP,bag,False,True,False,False,False,NNP,False,sadel,False,True,False,False,False,NNP,False,B-TYPE
1.0,sadel,True,False,False,False,DEL,SAD,False,NNP,tas,False,True,False,False,False,NNP,False,rockbros,False,True,False,False,False,NNP,False,I-TYPE
1.0,rockbros,True,False,False,False,ROS,ROC,False,NNP,sadel,False,True,False,False,False,NNP,False,kecil,False,True,False,False,False,NNP,False,B-BRAND
1.0,kecil,True,False,False,False,CIL,KEC,False,NNP,rockbros,False,True,False,False,False,NNP,False,True,None,None,None,None,None,None,None,B-SIZE
1.0,best,True,False,False,False,EST,BES,False,NNP,True,None,None,None,None,None,None,None,item,False,True,False,False,False,NNP,False,O
1.0,item,True,False,False,False,TEM,ITE,False,NNP,best,False,True,False,False,False,NNP,False,dark,True,False,False,False,False,NNP,False,O
1.0,dark,False,True,False,False,ark,Dar,False,NNP,item,False,True,False,False,False,NNP,False,spot,True,False,False,False,False,NNP,False,B-TYPE
1.0,spot,False,True,False,False,pot,Spo,False,NNP,dark,True,False,False,False,False,NNP,False,correctors,True,False,False,False,False,NNP,False,I-TYPE
1.0,correctors,False,True,False,False,ors,Cor,False,NNP,spot,True,False,False,False,False,NNP,False,to,True,False,False,False,False,NNP,False,I-TYPE
1.0,to,False,True,False,False,To,To,False,NNP,correctors,True,False,False,False,False,NNP,False,improve,True,False,False,False,False,NNP,False,O
1.0,improve,False,True,False,False,ove,Imp,False,NNP,to,True,False,False,False,False,NNP,False,your,True,False,False,False,False,NNP,False,O
1.0,your,False,True,False,False,our,You,False,NNP,improve,True,False,False,False,False,NNP,False,skin,True,False,False,False,False,NNP,False,O
1.0,skin,False,True,False,False,kin,Ski,False,NNP,your,True,False,False,False,False,NNP,False,True,None,None,None,None,None,None,None,O
1.0,forsining,False,True,False,False,ing,For,False,NNP,True,None,None,None,None,None,None,None,rose,True,False,False,False,False,NNP,False,B-BRAND
1.0,rose,False,True,False,False,ose,Ros,False,NNP,forsining,True,False,False,False,False,NNP,False,gold,True,False,False,False,False,NNP,False,B-COLOR
1.0,gold,False,True,False,False,old,Gol,False,NNP,rose,True,False,False,False,False,NNP,False,fashion,True,False,False,False,False,NNP,False,I-COLOR
1.0,fashion,False,True,False,False,ion,Fas,False,NNP,gold,True,False,False,False,False,NNP,False,designer,True,False,False,False,False,NNP,False,O
1.0,designer,False,True,False,False,ner,Des,False,NNP,fashion,True,False,False,False,False,NNP,False,transparent,True,False,False,False,False,NNP,False,O
1.0,transparent,False,True,False,False,ent,Tra,False,NNP,designer,True,False,False,False,False,NNP,False,case,True,False,False,False,False,NNP,False,O
1.0,case,False,True,False,False,ase,Cas,False,NNP,transparent,True,False,False,False,False,NNP,False,men,True,False,False,False,False,NNP,False,O
1.0,men,False,True,False,False,Men,Men,False,NNP,case,True,False,False,False,False,NNP,False,watch,True,False,False,False,False,NNP,False,B-GENDER
