Word_row,Word,POS,Label
113,Paper,NNP,I-MATERIAL
113,Board,NNP,B-TYPE
113,intl,NNP,O
114,pipa,NN,B-TYPE
114,ppr,NN,O
114,dan,CC,O
114,fitting,NN,O
114,ppr,NN,O
114,era,NN,O
114,lengkap,VB,O
115,Selimut,NNP,B-TYPE
115,150x240,NNP,B-DIMENSION
115,Princess,NNP,B-BRAND
115,Sjz,NNP,O
115,Sj50122685,NNP,O
116,panasonic,FW,B-BRAND
116,hair,FW,B-TYPE
116,dryer,FW,I-TYPE
116,EH-ND21-p,CD,B-NAME
117,Tas,NNP,B-TYPE
117,Bahu,NNP,I-TYPE
117,CB032,NNP,O
118,Ume,NNP,B-BRAND
118,Ultra,NNP,B-NAME
118,Fit,NNP,I-NAME
118,Air,NNP,I-NAME
118,Soft,NNP,B-TYPE
118,Case,NNP,I-TYPE
118,Xiaomi,NNP,B-BRAND
118,Redmi,NNP,B-NAME
119,[,Z,O
119,SYNERGY,NNP,B-BRAND
119,LABS,NNP,I-BRAND
119,],Z,O
119,Dog,NNP,B-NAME
119,Whisperer,NNP,I-NAME
119,Flea,NNP,I-NAME
119,Tick,NNP,I-NAME
119,Shampoo,NNP,I-NAME
119,16oz,CD,B-DIMENSION
120,faded,FW,B-BRAND
120,glory,FW,I-BRAND
120,cute,FW,O
120,cocktail,FW,B-TYPE
120,dress,FW,I-TYPE
121,Elicina,NNP,B-BRAND
121,Plus,NNP,B-NAME
121,Snail,NNP,I-NAME
121,Cream,NNP,I-NAME
121,20gr,CD,B-MASS
121,/kulit,NN,O
121,kering/sensitif/menghilangkan,VB,O
121,"Strechmark,",NNP,O
121,Bekas,NNP,O
121,Luka,NNP,O
121,dll,NNP,O
122,4,CD,B-TYPE
122,in1,CD,I-TYPE
122,Aquarium,NNP,I-TYPE
122,Fish,NNP,B-TYPE
122,Fry,NNP,I-TYPE
122,Breeding,NNP,I-TYPE
122,Hatchery,NNP,I-TYPE
122,Incubator,NNP,B-TYPE
122,Isolation,NNP,B-TYPE
122,Box,NNP,I-TYPE
123,Tank,NNP,B-TYPE
123,Shrimp,NNP,I-TYPE
123,Small,NNP,B-SIZE
123,intl,NNP,O
124,KOMPRESOR,NNP,B-TYPE
124,LAKONI,NNP,B-BRAND
124,IMOLA,NNP,B-NAME
124,125,CD,I-NAME
124,KOMPRESOR,NNP,B-TYPE
124,LISTRIK,NNP,I-TYPE
124,KOMPRESOR,NNP,B-TYPE
124,LAKONI,NNP,B-BRAND
124,IMOLA,NNP,B-NAME
125,Krisbow,NNP,B-BRAND
125,Penghancur,NNP,B-TYPE
125,Kertas,NNP,I-TYPE
125,Paper,NNP,B-TYPE
125,Shredder,NNP,I-TYPE
125,8sheets,CD,O
125,S340,CD,B-NAME
126,Tupperware,NNP,B-BRAND
126,Eco,NNP,B-NAME
126,Bottle,NNP,I-NAME
126,2L,CD,B-DIMENSION
126,1,CD,B-NAME
127,Promo,NNP,O
127,Sambucol,NNP,B-BRAND
127,Cold,NNP,B-NAME
127,Flu,NNP,I-NAME
127,For,NNP,I-NAME
127,Kids,NNP,I-NAME
127,120ml,NNP,B-DIMENSION
127,Syrup,NNP,O
127,Murah,NNP,O
127,20170821,CD,O
128,keju,VB,B-TYPE
128,parmesan,NN,I-TYPE
129,Madu,NNP,B-TYPE
129,Odeng,NNP,I-TYPE
129,Baduy,NNP,I-TYPE
129,Murni,NNP,I-TYPE
130,SAMSUNG,NNP,B-BRAND
130,CARAMEL,NNP,B-NAME
130,GT-E1272,NNP,I-NAME
130,BLACK,NNP,B-COLOR
131,Kerajinan,NN,O
131,kayu,NN,B-MATERIAL
131,jati,VB,I-MATERIAL
131,tempat,NN,B-TYPE
131,aqua,CD,I-TYPE
131,gelas,NN,I-TYPE
131,berbentuk,VB,O
131,"""",Z,O
131,Itik,NNP,B-SHAPE
131,"""",Z,O
132,Blackwood,NNP,B-BRAND
132,Puppy,NNP,B-NAME
132,To,NNP,I-NAME
132,Adult,NNP,I-NAME
132,Special,NNP,I-NAME
132,Diet,NNP,I-NAME
132,Salmon,NNP,I-NAME
132,Meal,NNP,I-NAME
132,13.6,CD,B-MASS
132,kg,NND,I-MASS
132,",",Z,O
132,adalah,VB,O
132,makanan,NN,B-TYPE
132,anjing,FW,I-TYPE
133,Philips,NNP,B-BRAND
133,Car,NNP,B-TYPE
133,Mount,NNP,I-TYPE
133,HP,NNP,I-TYPE
133,Phone,NNP,B-TYPE
133,Charger,NNP,I-TYPE
133,Holder,NNP,I-TYPE
133,Universal,NNP,I-TYPE
133,di,IN,I-TYPE
133,mobil,NN,I-TYPE
133,DLK13011B,NNP,B-NAME
133,VXZ,NNP,I-NAME
134,Humidifier,NNP,B-TYPE
134,Mesin,NNP,B-TYPE
134,Kabut,NNP,I-TYPE
134,Rumah,NNP,I-TYPE
134,Walet,NNP,I-TYPE
134,Kyodo,NNP,B-BRAND
134,KY3900,NNP,B-NAME
134,High,NNP,O
134,Quality,NNP,O
135,MARVEL,NNP,B-BRAND
135,Premium,NNP,O
135,Power,NNP,B-TYPE
135,Bank,NNP,I-TYPE
135,Perisai,NNP,O
135,Captain,NNP,O
135,America,NNP,O
135,2,CD,O
135,Port,NNP,O
135,6800mAh,CD,O
136,jaket,FW,B-TYPE
136,hoodie,FW,B-TYPE
136,sweater,FW,B-TYPE
136,jumper,FW,B-TYPE
136,merah,JJ,B-COLOR
137,Hearing,NNP,B-TYPE
137,Aid,NNP,I-TYPE
137,Axon,NNP,B-BRAND
137,F-998,NNP,B-NAME
138,Alat,NNP,O
138,Pengukur,NNP,B-TYPE
138,Komponen,NNP,I-TYPE
138,Digital,NNP,I-TYPE
138,.,Z,O
138,Diode,NNP,B-TYPE
138,Chek,NNP,I-TYPE
138,.,Z,O
138,Mastech,NNP,B-BRAND
138,MS-8910,NNP,B-NAME
138,SMD,NNP,O
138,Tester,NNP,O
139,Tas,NN,B-TYPE
139,bayi,NN,B-AGE
139,import,NNP,O
139,Diapers,NNP,B-TYPE
139,Travel,NNP,B-TYPE
139,bag,NNP,I-TYPE
139,DB_10026,NNP,B-NAME
140,Bendera,NNP,B-BRAND
140,Karya,NNP,B-NAME
140,4,CD,I-NAME
140,6,CD,I-NAME
140,Madu,NNP,B-MATERIAL
140,400,NNP,B-MASS
140,Gram,NNP,I-MASS
141,Zeca,NNP,B-BRAND
141,Watches,NNP,B-TYPE
141,128L.LBR.P.S1,CD,O
142,Pigeon,NNP,B-BRAND
142,Nose,NNP,B-TYPE
142,Cleaner,NNP,I-TYPE
142,Tube,NNP,O
142,Type,NNP,O
143,SKRUB,NNP,B-NAME
143,SEROKAN,NNP,B-TYPE
143,PASIR,NNP,I-TYPE
143,KUCING,NNP,I-TYPE
144,layer,FW,B-TYPE
144,cake,FW,I-TYPE
144,cup,FW,B-TYPE
145,Lukisan,NN,B-TYPE
145,Minimalis,NNP,I-TYPE
145,Kode:,NNP,O
145,Picasso,NNP,O
145,3,NNP,O
145,Lukisanku,NNP,O
146,SKII,NNP,B-BRAND
146,Stempower,NNP,B-NAME
146,Eye,NNP,I-NAME
146,Cream,NNP,I-NAME
146,15gr,CD,B-MASS
147,Wedges,FW,B-TYPE
147,shoes,FW,I-TYPE
147,nolly,FW,B-BRAND
148,MamyPoko,NNP,B-BRAND
148,Pants,NNP,I-BRAND
148,ExtraDry,NNP,B-NAME
148,Popok,NNP,B-TYPE
148,Bayi,NNP,B-AGE
148,dan,CC,I-AGE
148,Anak,NNP,I-AGE
148,Unisex,NNP,B-TYPE
148,Diapers,NNP,I-TYPE
148,Tipe,NNP,O
148,Celana,NNP,O
148,Size,NNP,B-SIZE
148,M,NNP,I-SIZE
148,32,NNP,O
148,Pcs,NNP,O
149,Jual,NNP,O
149,Skateboard,NNP,B-TYPE
149,Ukuran,NNP,O
149,Besar,NNP,B-SIZE
149,L,NNP,B-SIZE
149,Promo,NNP,O
149,20170821,CD,O
150,music,FW,B-TYPE
150,box,FW,I-TYPE
150,carousel,FW,B-THEME
151,body,FW,B-BRAND
151,slim,NN,I-BRAND
151,herbal,JJ,I-BRAND
151,BSH,NNP,B-BRAND
151,capsul,NNP,O
151,Original,NNP,O
152,842506-012/013/015,CD,O
152,Anting,FW,B-TYPE
152,Silver,FW,B-MATERIAL
152,dengan,IN,O
152,SWAROVSKI,NNP,B-NAME
152,Elements,NNP,I-NAME
152,4mm,CD,B-DIMENSION
153,Perlak,NNP,B-TYPE
153,Kotak,NNP,B-SHAPE
153,Jumbo,NNP,B-SIZE
153,100x140,CD,B-DIMENSION
154,Marvel,NNP,B-BRAND
154,Pianika,NNP,B-TYPE
154,Koper,NNP,I-TYPE
154,32,NNP,I-TYPE
154,Tuts,NNP,I-TYPE
154,Warna,NNP,O
154,Biru,NNP,B-COLOR
155,Jbl,NNP,B-BRAND
155,Gt5-1204,NNP,B-TYPE
155,Br,NNP,I-TYPE
155,12,CD,B-DIMENSION
155,"""",Z,O
155,Subwoofer,NNP,B-TYPE
155,Active,NNP,I-TYPE
155,In,NNP,I-TYPE
155,Bass,NNP,I-TYPE
155,Reflex,NNP,I-TYPE
155,Box,NNP,I-TYPE
155,"""",Z,O
156,Adidas,NNP,B-BRAND
156,Duramo,NNP,O
156,Lite,NNP,O
156,M,NNP,B-SIZE
156,Men's,NNP,B-GENDER
156,Shoes,NNP,B-TYPE
156,Core,NNP,O
156,Black,NNP,B-COLOR
156,-Iron,NNP,O
156,Met.-Ftwr,NNP,O
156,White,NNP,O
157,The,NNP,B-BRAND
157,Saem,NNP,I-BRAND
157,Rouge,NNP,B-NAME
157,Essential,NNP,I-NAME
157,Moisture,NNP,I-NAME
157,Lipstick,NNP,B-TYPE
158,KingElektronik,NNP,B-BRAND
158,Best,NNP,O
158,Price,NNP,O
158,Mesin,NNP,B-TYPE
158,Jahit,NNP,I-TYPE
158,Mini,NNP,I-TYPE
158,Portable,NNP,I-TYPE
158,Gt-202/Fhsm-202,NNP,B-NAME
158,/Ada,NNP,O
158,Lampunya,NNP,O
159,sozo,NN,B-NAME
159,formula,RB,I-NAME
159,manggata,VB,I-NAME
160,Handphone,NNP,B-TYPE
160,Samsung,NNP,B-BRAND
160,Galaxy,NNP,B-NAME
160,J7,NNP,I-NAME
160,Plus,NNP,I-NAME
160,C710,NNP,I-NAME
160,4/32,NNP,B-RAM
160,GB,NNP,I-RAM
160,Android,NNP,B-OS
160,7.1,NNP,I-OS
160,Nougat,NNP,I-OS
160,Black,NNP,B-COLOR
161,Handphone,NNP,B-TYPE
161,Samsung,NNP,B-BRAND
161,Galaxy,NNP,B-NAME
161,Note,NNP,I-NAME
161,8,CD,I-NAME
161,6/64,CD,B-RAM
161,GB,NNP,I-RAM
161,Android,NNP,B-OS
161,7.1.1,NNP,I-OS
161,Nougat,NNP,I-OS
161,Midnight,NNP,B-COLOR
161,Black,NNP,I-COLOR
162,Flip,FW,B-TYPE
162,Cover,FW,I-TYPE
162,for,FW,O
162,iPad,FW,B-NAME
162,Air,NNP,I-NAME
163,Liton,NNP,B-BRAND
163,Ankle,NNP,B-TYPE
163,Support,NNP,I-TYPE
163,8624,CD,O
164,ALAT,NNP,B-TYPE
164,PEMBERSIH,NNP,I-TYPE
164,GIGI,NNP,I-TYPE
164,...,Z,O
165,transform,FW,B-BRAND
165,robot,FW,I-BRAND
165,Toys,NNP,B-TYPE
165,Make,NNP,O
165,Robocar,NNP,B-TYPE
165,Poli,NNP,I-TYPE
165,Children's,NNP,O
165,gifts,FW,O
165,Character,FW,B-TYPE
165,toys,FW,I-TYPE
165,Birthday,FW,O
165,gift,FW,O
166,X,NNP,B-NAME
166,Case,NNP,B-TYPE
166,Iphone,NNP,B-NAME
166,6s,CD,I-NAME
166,6,CD,I-NAME
166,Plus,NN,I-NAME
166,7,CD,I-NAME
166,7,CD,I-NAME
166,Plus,NNP,I-NAME
167,DESK,NNP,B-TYPE
167,FAN,NNP,I-TYPE
167,SOGO,NNP,B-BRAND
167,HEMAT,NNP,O
167,DAYA,NNP,O
167,12inch,CD,B-DIMENSION
168,David,NNP,B-BRAND
168,Beckham,NNP,I-BRAND
168,Merah,NNP,B-COLOR
168,Intense,NNP,B-TYPE
168,Parfum,NNP,I-TYPE
168,KW1-Ori,NNP,O
168,Singapore,NNP,O
169,Saint,NNP,B-BRAND
169,Costie,NNP,I-BRAND
169,Original,NNP,O
169,"Brand,",NNP,O
169,Jam,NNP,B-TYPE
169,Tangan,NNP,I-TYPE
169,Pria,NNP,O
169,Body,NNP,O
169,Silver/Gold,NNP,B-COLOR
170,White,NNP,B-COLOR
170,Dial,NNP,O
170,Stainless,NNP,B-MATERIAL
170,Stell,NNP,I-MATERIAL
170,Band,NNP,O
170,SC-RT-244G-TGL-SGW-KOMB,NNP,B-NAME
171,CJ,NNP,B-BRAND
171,Kanari,NNP,B-TYPE
171,Fish,NNP,I-TYPE
171,Sauce,NNP,I-TYPE
171,-,NNP,O
171,Saus,NNP,B-TYPE
171,Kecap,NNP,I-TYPE
171,Ikan,NNP,I-TYPE
171,Untuk,NNP,I-TYPE
171,Membuat,NNP,I-TYPE
171,Kimchi,NNP,I-TYPE
171,800g,CD,B-MASS
172,BAJU,NNP,B-TYPE
172,BATIK,NNP,O
172,KELUARGA,NNP,B-THEME
172,ERIKA,NNP,B-NAME
172,COUPLE,NNP,B-THEME
172,SARIMBIT,NNP,O
172,SERAGAM,NNP,B-TYPE
172,PESTA,NNP,I-TYPE
172,HIJAB,NNP,I-TYPE
172,+,SYM,O
172,2,CD,O
172,ANAK,NNP,B-AGE
173,"TYPE=""UNIVERSAL",NNP,O
173,TRAVEL,NNP,O
173,ADAPTOR,NNP,O
173,(UTA-16),CD,O
174,CASIO,NNP,B-BRAND
174,ORIGINAL,NNP,O
174,W800H-1AV,NNP,B-NAME
175,Dijual,NNP,O
175,Manicure,NNP,B-TYPE
175,Set,NNP,I-TYPE
175,Elegan,NNP,O
175,dan,CC,O
175,Praktis,NNP,O
175,Jakarta,NNP,O
175,Murah,NNP,O
175,20170821,CD,O
176,CMP,NNP,B-NAME
176,Mint,NNP,O
176,30,CD,O
176,saset,NN,O
176,HWI,NNP,B-BRAND
176,Original,NNP,O
177,DAISY,NNP,B-BRAND
177,Safety,NNP,B-TYPE
177,Eyewear,NNP,I-TYPE
177,Buat,NNP,O
177,pecinta,VB,O
177,sport,FW,O
177,"(Airsoft,",FW,O
177,"Biking,",NNP,O
177,"Biker,",NNP,O
177,"Hiking,",NNP,O
177,"Joging,",NNP,O
177,Etc),NNP,O
177,BLACK,NNP,B-COLOR
178,Pliko,NNP,B-BRAND
178,Baby,NNP,B-TYPE
178,Carrier,NNP,I-TYPE
178,Car,NNP,B-TYPE
178,Seat,NNP,I-TYPE
178,Pk02,NNP,B-NAME
178,Biru,NNP,B-COLOR
179,Lensa,NNP,B-TYPE
179,Telescope,NNP,I-TYPE
179,12x,NNP,O
179,Zoom,NNP,O
179,for,NNP,O
179,Samsung,NNP,B-BRAND
179,iPhone,NNP,B-NAME
180,Sprei,NNP,B-TYPE
180,Polos,NNP,O
180,100%,NNP,O
180,Katun,NNP,B-MATERIAL
180,120,CD,B-DIMENSION
180,200,CD,I-DIMENSION
180,20,CD,I-DIMENSION
181,KOPIAH,NNP,B-TYPE
181,AL-HIDAYAH,NNP,B-BRAND
182,LIMITED,NNP,O
182,Timbangan,NNP,B-TYPE
182,Duduk,NNP,I-TYPE
182,100,NNP,O
182,KG,NNP,O
183,Promo,NNP,O
183,sarung,VB,B-TYPE
183,tangan,NN,I-TYPE
183,sepeda,VB,I-TYPE
183,Pearl,NNP,B-COLOR
183,Izumi,NNP,B-BRAND
183,gel,NN,B-MATERIAL
183,murah,JJ,O
183,Abu,NNP,O
183,Berkualitas,NNP,O
183,20170822,CD,O
184,UNIK!,NNP,O
184,STOK,NNP,O
184,TERBATAS!,NNP,O
184,Baju,NNP,B-TYPE
184,Kodok,NNP,I-TYPE
184,Doraemon,NNP,B-THEME
184,3-9,CD,B-AGE
184,Bulan,NN,I-AGE
185,stiker,NN,B-TYPE
185,kaca,NN,I-TYPE
185,motif,NN,O
185,batik,JJ,O
186,Linier,NNP,O
186,Peach,NNP,B-COLOR
186,Blouse,NNP,B-TYPE
186,(PROMO),NNP,O
187,OBAT,NNP,B-TYPE
187,ASAM,NNP,I-TYPE
187,URAT,NNP,I-TYPE
187,RAMUAN,NNP,I-TYPE
187,ASLI,NNP,O
187,PALING,NNP,O
187,AMPUH,NNP,O
188,Wellys,NNP,B-BRAND
188,Eye,NNP,B-TYPE
188,Shadow,NNP,I-TYPE
189,Jam,NNP,B-TYPE
189,Tangan,NNP,I-TYPE
189,Gelang,NNP,I-TYPE
189,LED,NNP,I-TYPE
189,sporty,NNP,O
189,Nike,NNP,B-BRAND
189,Puma,NNP,B-BRAND
189,Adidas,NNP,B-BRAND
189,Digital,NNP,B-TYPE
189,Watch,NNP,I-TYPE
190,8pc,CD,O
190,4'',CD,O
190,Sponge,FW,B-TYPE
190,Polishing,FW,I-TYPE
190,Waxing,FW,I-TYPE
190,Buffing,FW,I-TYPE
190,Pads,NNP,I-TYPE
190,Set,NNP,I-TYPE
190,Kit,NNP,I-TYPE
190,Compound,NNP,I-TYPE
190,Auto,NNP,I-TYPE
190,Car,NNP,I-TYPE
190,Drill,NNP,I-TYPE
190,(Intl),NNP,O
191,maiinan,NN,B-TYPE
191,anak,NN,B-AGE
191,kreatif,JJ,O
191,MAINAN,NNP,B-TYPE
191,ANAK,NNP,B-AGE
191,MY,NNP,B-NAME
191,MODERN,NNP,I-NAME
191,KITCHEN,NNP,I-NAME
191,FROZEN,NNP,B-THEME
191,PLAYSET,NNP,O
191,2912C,CD,O
192,Case,NNP,B-TYPE
192,Kickstand,NNP,I-TYPE
192,Hybrid,NNP,O
192,Armor,NNP,B-THEME
192,Iron,NNP,I-THEME
192,Man,NNP,I-THEME
192,PC+TPU,NNP,O
192,Back,NNP,B-TYPE
192,Cover,NNP,I-TYPE
192,Case,NNP,I-TYPE
192,for,NNP,O
193,Xiaomi,NN,B-BRAND
193,Redmi,NNP,B-NAME
193,Note,NNP,I-NAME
193,4X,NNP,I-NAME
193,Black,NNP,B-COLOR
193,Gratis,NNP,O
193,Ultrathin,NNP,B-TYPE
194,Jam,NN,B-TYPE
194,tangan,NN,I-TYPE
194,casual,NN,I-TYPE
194,pria,NN,B-GENDER
194,Analog,NNP,B-TYPE
194,Kombinasi,NNP,O
194,merah,NNP,B-COLOR
194,Tali,NNP,O
194,karet,NNP,B-MATERIAL
194,Hitam,NNP,B-COLOR
195,Venturer,IN,B-BRAND
195,2-in-1,CD,B-TYPE
195,Netbook,NNP,I-TYPE
195,Bravowin,NNP,B-NAME
195,10,CD,I-NAME
195,k,NN,I-NAME
195,10,CD,B-DIMENSION
195,Touchscreen,NNP,B-TYPE
195,Intel,NNP,B-PROCESSOR
195,2GB,CD,B-RAM
195,RAM,NN,O
195,Hitam,NNP,B-COLOR
195,"""",Z,O
196,Power,NN,B-TYPE
196,Bank,NNP,I-TYPE
196,Samsung,NNP,B-BRAND
196,9900mah,CD,O
196,Blue,FW,B-COLOR
197,Red,NNP,B-BRAND
197,Boat,NNP,I-BRAND
197,Brand,NNP,I-BRAND
197,Pickled,NNP,B-TYPE
197,Lettuce,NNP,I-TYPE
197,Acar,NNP,B-TYPE
197,Sawi,NNP,I-TYPE
197,Kaleng,NNP,I-TYPE
197,-,Z,O
197,182gr,CD,B-MASS
197,Lettuce,NNP,B-TYPE
197,Kaleng,NNP,I-TYPE
198,[,Z,O
198,LG,NNP,B-BRAND
198,],Z,O
198,HBS-750,NNP,B-NAME
198,Bluetooth,NNP,B-TYPE
198,Headset,NNP,I-TYPE
199,Fujifilm,NNP,B-BRAND
199,Mini,NNP,B-NAME
199,instax,FW,I-NAME
199,WIDE,FW,I-NAME
199,spesial,FW,O
199,colour,FW,O
200,new,NNP,O
200,Card,NNP,B-TYPE
200,Reader,NNP,I-TYPE
200,FLECO,NNP,B-BRAND
200,Micro,NNP,B-TYPE
200,Sd,NNP,I-TYPE
200,Card,NNP,I-TYPE
200,Ultra,NNP,O
200,High,NNP,O
200,Speed,NNP,O
200,terlaris,NNP,O
201,Jeruk,NNP,B-TYPE
201,Purut,NNP,I-TYPE
202,ENAMEX,NNP,O
202,Komputer,NNP,B-TYPE
202,gaming,VB,I-TYPE
202,sistem,NN,O
202,operasi,NN,O
202,Linux,NNP,B-OS
203,Handphone,NNP,B-TYPE
203,Xiomi,NNP,B-BRAND
203,redmi,VB,B-NAME
203,note,NN,I-NAME
203,3,CD,I-NAME
203,RAM,NN,B-BRAND
203,2gb/16gb,CD,I-BRAND
203,Lolipop,NN,B-OS
203,garansi,NN,O
203,1,CD,O
203,tahun,NN,O
204,JOK,NNP,B-TYPE
204,KURSI,NNP,B-TYPE
204,BONCENGAN,NNP,B-TYPE
204,MOTOR,NNP,B-TYPE
204,ANAK,NNP,B-AGE
204,MATIC,NNP,B-TYPE
204,EKONOMIS,NNP,O
204,EXPRO,NNP,B-BRAND
204,MERAH,NNP,B-COLOR
205,Jfashion,NNP,B-BRAND
205,Korean,NNP,B-TYPE
205,Style,NNP,I-TYPE
205,Blouse,NNP,I-TYPE
205,With,NNP,I-TYPE
205,Necklace,NNP,I-TYPE
205,Long,NNP,I-TYPE
205,Sleeve,NNP,I-TYPE
205,Kuning,NNP,B-COLOR
206,Promo,NNP,O
206,Intel,NNP,B-BRAND
206,Core,NNP,B-NAME
206,I32100,NNP,I-NAME
206,Motherboard,NNP,B-TYPE
206,Ecs,NNP,I-TYPE
206,H61h2m2,NNP,I-TYPE
206,Ram,NNP,I-TYPE
206,Corsair,NNP,I-TYPE
206,8gb,CD,B-RAM
206,1x8gb,CD,B-RAM
207,Tas,NNP,B-TYPE
207,Selempang,NNP,I-TYPE
207,Kanvas,NNP,B-MATERIAL
207,Dxyizu,NNP,B-BRAND
207,Cotton,NNP,B-MATERIAL
207,Tebal,NNP,O
207,Kuat,NNP,O
207,Ringan,NNP,O
208,Vakum,NN,B-TYPE
208,/,Z,O
208,Plastik,NNP,B-TYPE
208,Sedot,NNP,I-TYPE
208,Bag,NNP,O
208,Vacuum,NNP,B-TYPE
208,Bag,NNP,I-TYPE
208,Free,NNP,O
208,Pompa,NNP,O
208,Berkualitas,NNP,O
209,Sepatu,CD,B-TYPE
209,Basket,NNP,I-TYPE
209,Air,NNP,B-NAME
209,Jordan,NNP,I-NAME
209,13,CD,I-NAME
209,Low,NNP,I-NAME
209,Brave,NNP,B-COLOR
209,Blue,NNP,I-COLOR
210,Dijual,NNP,O
210,Orico,NNP,B-BRAND
210,OPC,NNP,B-NAME
210,4US,CD,I-NAME
210,4,CD,B-TYPE
210,Port,NNP,I-TYPE
210,USB,NNP,I-TYPE
210,Wall,NNP,I-TYPE
210,Charger,NNP,I-TYPE
210,Charging,NNP,O
210,Station,NNP,O
210,Murah,NNP,O
210,20170821,CD,O
211,Dijual,NNP,O
211,PANCI,NNP,B-TYPE
211,STEAMER,NNP,I-TYPE
211,SUPRA,NNP,B-BRAND
211,SUSUN,NNP,O
211,2,CD,O
211,32CM,CD,B-DIMENSION
211,STAINLESS,NNP,B-MATERIAL
211,STEEL,NNP,I-MATERIAL
211,TEBAL,NNP,I-MATERIAL
211,Diskon,NNP,O
211,20170821,CD,O
212,Ume,NNP,B-BRAND
212,Ultra,NNP,B-NAME
212,Fit,NNP,I-NAME
212,Air,NNP,I-NAME
212,Silicon,NNP,I-NAME
212,Soft,NNP,B-TYPE
212,Case,NNP,I-TYPE
212,Asus,NNP,B-BRAND
212,Zenfone,NNP,B-NAME
212,2,CD,I-NAME
212,"5.5""",CD,B-DIMENSION
213,Flip,NNP,B-TYPE
213,Cover,NNP,I-TYPE
213,Samsung,NNP,B-BRAND
213,Galaxy,NNP,B-NAME
213,V,NNP,I-NAME
214,Casing,NNP,B-TYPE
214,Aluminium,NNP,B-MATERIAL
214,Ultra,NNP,O
214,Thin,NNP,O
214,Bazzel,NNP,B-TYPE
214,Bumper,NNP,I-TYPE
214,Fashion,NNP,I-TYPE
214,Case,NNP,I-TYPE
214,Sony,NNP,B-BRAND
214,Xperia,NNP,B-NAME
214,T2,NNP,I-NAME
214,Ultra,NNP,I-NAME
214,D5303,NNP,I-NAME
215,PC,NNP,B-TYPE
215,Intel,NNP,O
215,Core,NNP,O
215,i5,CD,O
215,With,NNP,O
215,Nvdia,NNP,O
215,GTX,NNP,O
215,1050,CD,O
216,Sepatu,CD,B-TYPE
216,Kasual,NNP,I-TYPE
216,CIRCLE,NNP,B-BRAND
216,Size,NNP,O
216,39-43,CD,B-SIZE
217,BAJU,NNP,B-TYPE
217,HIJAB,NNP,I-TYPE
217,MAXI,NNP,I-TYPE
217,GOLDY,NNP,B-COLOR
217,TOSCA,NNP,I-COLOR
217,SPANDEK,NNP,B-MATERIAL
218,SKMEI,NNP,B-BRAND
218,1231,NNP,B-NAME
218,SKMEI,NNP,B-BRAND
218,1231,NNP,B-NAME
218,Outdoor,NNP,B-TYPE
218,Man,NNP,B-GENDER
218,Sports,NNP,B-TYPE
218,Compass,NNP,I-TYPE
218,Watches,NNP,I-TYPE
218,Hiking,NNP,B-TYPE
219,Digital,NNP,O
219,LED,NNP,O
219,Electronic,NNP,O
219,Watch,NNP,O
219,Black,NNP,B-COLOR
220,VIVO,NNP,B-BRAND
220,V5S,NNP,B-NAME
220,4/64,CD,O
220,4G,CD,O
220,FREE,NNP,O
220,SOUVENIR,NNP,O
220,BOX,NNP,O
221,Pelindung,NNP,B-TYPE
221,lutut,VB,I-TYPE
221,kaki,NN,I-TYPE
221,untuk,SC,O
221,olahraga,NN,O
221,basket,NN,O
221,yang,SC,O
221,anti,JJ,O
221,selip,VB,O
221,tahan,NN,O
222,benturan,NN,O
222,berukuran,NN,O
222,M,NNP,B-SIZE
222,hitam,NNP,B-COLOR
223,Shampoo,NNP,B-TYPE
223,Conditioner,NNP,B-TYPE
223,Mane,NNP,B-BRAND
223,'n,NNP,I-BRAND
223,Tail,NNP,I-BRAND
223,Herbal,NNP,B-NAME
223,Gro,NNP,I-NAME
224,ANGEL,NNP,B-NAME
224,LED,NNP,B-TYPE
224,Fidget,NNP,I-TYPE
224,Spinner,NNP,I-TYPE
224,Hand,NNP,B-TYPE
224,Toys,NNP,I-TYPE
224,Mainan,NNP,B-TYPE
224,Tri-Spinner,NNP,B-TYPE
224,EDC,NNP,B-TYPE
224,Focus,NNP,I-TYPE
225,Games,NNP,O
225,Penghilang,NNP,O
225,stress,NNP,O
225,Pink,NNP,B-COLOR
226,Jam,NNP,B-TYPE
226,Tangan,NNP,I-TYPE
226,LASEBO,NNP,B-NAME
226,6226,CD,I-NAME
227,Styrofoam,NN,O
227,3,CD,O
227,in,NN,O
227,1,CD,O
227,Pemotong,NNP,B-TYPE
227,Gabus,NNP,I-TYPE
228,Huawei,NNP,B-BRAND
228,Mifi,NNP,B-TYPE
228,4G,CD,O
228,LTE,NNP,O
228,E5673,NNP,B-NAME
228,BYPASS,NNP,B-TYPE
228,Free,NNP,O
228,Tsel,NNP,O
228,14Gb,NNP,O
228,Unlocked,NNP,B-TYPE
228,Hitam,NNP,B-COLOR
229,Powerbank,NNP,B-TYPE
229,Samsung,NNP,B-BRAND
229,38000mAh,CD,B-CAPACITY
229,Good,NNP,O
229,Quality,NNP,O
229,Free,NNP,O
229,Travel,NNP,O
229,Adapter,NNP,O
230,Set,NNP,B-TYPE
230,Cetakan,NNP,I-TYPE
230,Nasi,NNP,I-TYPE
230,Roti,NNP,I-TYPE
230,Kue,NNP,I-TYPE
230,Motif,NNP,O
230,Mickey_Dan,NNP,B-THEME
230,Minnie,NNP,I-THEME
230,Sja,NNP,O
230,Sj5011470,NNP,O
