,Word_row,Word,POS,Label
784,96,Zwitsal,NNP,B-BRAND
785,96,Baby,NNP,B-AGE
786,96,Powder,NNP,B-TYPE
787,96,Classic,NNP,O
788,96,resh,NNP,O
789,96,Floral,NNP,O
790,96,300gr,NNP,B-MASS
791,96,TWIN,NNP,O
792,96,PACK,NNP,O
793,97,Milo,NNP,B-BRAND
794,97,Actigen-E,NNP,B-NAME
795,97,300gr,NNP,B-MASS
796,97,Box,NNP,B-TYPE
797,97,SUSU-MILO-006B,NNP,O
798,98,Nescafe,NNP,B-BRAND
799,98,Blend,NNP,B-BRAND
800,98,Brew,NNP,I-NAME
801,98,20gr,CD,B-MASS
802,98,(Isi,NN,O
803,98,10,CD,O
804,99,Sepatu,CD,B-TYPE
805,99,D-Island,NNP,B-BRAND
806,99,Shoes,NNP,B-BRAND
807,99,Casual,NNP,I-TYPE
808,99,Slip,NNP,I-TYPE
809,99,On,NNP,I-TYPE
810,99,Leather,NNP,B-MATERIAL
811,99,Soft,NNP,B-COLOR
812,99,Brown,NNP,I-COLOR
813,100,Yoko,NNP,B-BRAND
814,100,Whitening,NNP,B-NAME
815,100,Soap,NNP,I-NAME
816,100,Pepaya,NNP,I-NAME
817,101,SAMSUNG,NNP,B-BRAND
818,101,GALAXY,NNP,B-NAME
819,101,S5,NNP,I-NAME
820,102,Ironman,NNP,B-THEME
821,102,Wireless,NNP,B-TYPE
822,102,Mouse,NNP,I-TYPE
823,103,Korean,NNP,B-TYPE
824,103,FairyBox,NNP,B-BRAND
825,103,Kalung,NNP,B-TYPE
826,103,Italy,NNP,O
827,103,Liontin,NNP,B-TYPE
828,103,WGP112,NNP,O
829,104,Dusen,NNP,B-BRAND
830,104,Berg,NNP,I-BRAND
831,104,Professional,NNP,O
832,104,Power,NNP,B-TYPE
833,104,Amplifier,NNP,I-TYPE
834,104,DB-1700,NNP,B-NAME
835,105,CROSS,NNP,B-NAME
836,105,PD1,NNP,I-NAME
837,106,Lace,NNP,B-TYPE
838,106,Ciffon,NNP,I-TYPE
839,106,Dress,NNP,I-TYPE
840,106,GA5279,NNP,O
841,107,Asus,NNP,B-BRAND
842,107,X454YA,NNP,B-NAME
843,107,BX801D,NNP,B-NAME
844,107,AMD,NNP,O
845,107,A8-7410,NNP,O
846,108,CPU,NNP,B-TYPE
847,108,Desktop,NNP,I-TYPE
848,108,Acer,NNP,B-BRAND
849,108,Core-I5,NNP,B-NAME
850,108,Ram4GB,NNP,B-NAME
851,108,Hardisk500GB,NNP,I-NAME
852,108,Ready,NNP,O
853,108,bergaransi,NNP,O
854,109,Spion,NNP,B-TYPE
855,109,Tomok,NNP,I-TYPE
856,109,Model,NNP,I-TYPE
857,109,Rizoma,NNP,I-TYPE
858,109,Full,NNP,O
859,109,CNC,NNP,B-BRAND
860,109,Besi,NNP,B-MATERIAL
861,109,Termignoni,NNP,B-BRAND
862,110,magic,FW,B-BRAND
863,110,secret,FW,B-BRAND
864,110,nose,FW,I-NAME
865,110,pemancung,VB,B-TYPE
866,110,hidung,NN,I-TYPE
867,110,SET,NNP,B-TYPE
868,111,Diamond,NNP,B-NAME
869,111,Lace,NNP,I-NAME
870,111,Kimono,NNP,I-NAME
871,112,COGO,NNP,B-BRAND
872,112,BLOCK,NNP,B-NAME
873,112,CITY,NNP,B-BRAND
874,112,EXPRESS,NNP,I-NAME
875,112,4107,CD,I-NAME
876,112,TERFAVORIT,NNP,O
877,113,A4,NNP,B-SIZE
878,113,Grid,NNP,O
879,113,Lines,NNP,O
880,113,Self,NNP,B-TYPE
881,113,Healing,NNP,I-TYPE
882,113,Cutting,NNP,I-TYPE
883,113,Mat,NNP,I-TYPE
884,113,Craft,NNP,I-TYPE
885,113,Card,NNP,I-TYPE
886,113,Fabric,NNP,B-MATERIAL
887,113,Leather,NNP,I-MATERIAL
888,113,Paper,NNP,I-MATERIAL
889,113,Board,NNP,B-TYPE
890,113,intl,NNP,O
891,114,pipa,NN,B-TYPE
892,114,ppr,NN,O
893,114,dan,CC,O
894,114,fitting,NN,O
895,114,ppr,NN,O
896,114,era,NN,O
897,114,lengkap,VB,O
898,115,Selimut,NNP,B-TYPE
899,115,150x240,NNP,B-DIMENSION
900,115,Princess,NNP,B-BRAND
901,115,Sjz,NNP,O
902,115,Sj50122685,NNP,O
903,116,panasonic,FW,B-BRAND
904,116,hair,FW,B-TYPE
905,116,dryer,FW,I-TYPE
906,116,EH-ND21-p,CD,B-NAME
907,117,Tas,NNP,B-TYPE
908,117,Bahu,NNP,I-TYPE
909,117,CB032,NNP,O
910,118,Ume,NNP,B-BRAND
911,118,Ultra,NNP,B-NAME
912,118,Fit,NNP,I-NAME
913,118,Air,NNP,I-NAME
914,118,Soft,NNP,B-TYPE
915,118,Case,NNP,I-TYPE
916,118,Xiaomi,NNP,B-BRAND
917,118,Redmi,NNP,B-NAME
918,119,[,Z,O
919,119,SYNERGY,NNP,B-BRAND
920,119,LABS,NNP,I-BRAND
921,119,],Z,O
922,119,Dog,NNP,B-BRAND
923,119,Whisperer,NNP,I-NAME
924,119,Flea,NNP,I-NAME
925,119,Tick,NNP,I-NAME
926,119,Shampoo,NNP,I-NAME
927,119,16oz,CD,B-DIMENSION
928,120,faded,FW,B-BRAND
929,120,glory,FW,I-BRAND
930,120,cute,FW,O
931,120,cocktail,FW,B-TYPE
932,120,dress,FW,I-TYPE
933,121,Elicina,NNP,B-BRAND
934,121,Plus,NNP,B-NAME
935,121,Snail,NNP,B-BRAND
936,121,Cream,NNP,B-BRAND
937,121,20gr,CD,B-MASS
938,121,/kulit,NN,O
939,121,kering/sensitif/menghilangkan,VB,O
940,121,"Strechmark,",NNP,O
941,121,Bekas,NNP,O
942,121,Luka,NNP,O
943,121,dll,NNP,O
944,122,4,CD,B-TYPE
945,122,in1,CD,I-TYPE
946,122,Aquarium,NNP,I-TYPE
947,122,Fish,NNP,B-TYPE
948,122,Fry,NNP,I-TYPE
949,122,Breeding,NNP,I-TYPE
950,122,Hatchery,NNP,I-TYPE
951,122,Incubator,NNP,B-TYPE
952,122,Isolation,NNP,B-TYPE
953,122,Box,NNP,I-TYPE
954,123,Tank,NNP,B-TYPE
955,123,Shrimp,NNP,I-TYPE
956,123,Small,NNP,B-SIZE
957,123,intl,NNP,O
958,124,KOMPRESOR,NNP,B-TYPE
959,124,LAKONI,NNP,B-BRAND
960,124,IMOLA,NNP,B-NAME
961,124,125,CD,I-NAME
962,124,KOMPRESOR,NNP,B-TYPE
963,124,LISTRIK,NNP,I-TYPE
964,124,KOMPRESOR,NNP,B-TYPE
965,124,LAKONI,NNP,B-BRAND
966,124,IMOLA,NNP,B-NAME
967,125,Krisbow,NNP,B-BRAND
968,125,Penghancur,NNP,B-TYPE
969,125,Kertas,NNP,I-TYPE
970,125,Paper,NNP,B-TYPE
971,125,Shredder,NNP,I-TYPE
972,125,8sheets,CD,O
973,125,S340,CD,B-NAME
974,126,Tupperware,NNP,B-BRAND
975,126,Eco,NNP,B-BRAND
976,126,Bottle,NNP,I-NAME
977,126,2L,CD,B-DIMENSION
978,126,1,CD,B-NAME
979,127,Promo,NNP,O
980,127,Sambucol,NNP,B-BRAND
981,127,Cold,NNP,B-NAME
982,127,Flu,NNP,I-NAME
983,127,For,NNP,I-NAME
984,127,Kids,NNP,B-BRAND
985,127,120ml,NNP,B-DIMENSION
986,127,Syrup,NNP,B-TYPE
987,127,Murah,NNP,O
988,127,20170821,CD,O
989,128,keju,VB,B-TYPE
990,128,parmesan,NN,I-TYPE
991,129,Madu,NNP,B-TYPE
992,129,Odeng,NNP,I-TYPE
993,129,Baduy,NNP,I-TYPE
994,129,Murni,NNP,I-TYPE
995,130,SAMSUNG,NNP,B-BRAND
996,130,CARAMEL,NNP,B-NAME
997,130,GT-E1272,NNP,I-NAME
998,130,BLACK,NNP,B-COLOR
999,131,Kerajinan,NN,O
1000,131,kayu,NN,B-MATERIAL
1001,131,jati,VB,I-MATERIAL
1002,131,tempat,NN,B-TYPE
1003,131,aqua,CD,B-BRAND
1004,131,gelas,NN,I-TYPE
1005,131,berbentuk,VB,O
1006,131,"""",Z,O
1007,131,Itik,NNP,B-SHAPE
1008,131,"""",Z,O
1009,132,Blackwood,NNP,B-BRAND
1010,132,Puppy,NNP,B-NAME
1011,132,To,NNP,I-NAME
1012,132,Adult,NNP,I-NAME
1013,132,Special,NNP,I-NAME
1014,132,Diet,NNP,I-NAME
1015,132,Salmon,NNP,I-NAME
1016,132,Meal,NNP,I-NAME
1017,132,13.6,CD,B-MASS
1018,132,kg,NND,I-MASS
1019,132,",",Z,O
1020,132,adalah,VB,O
1021,132,makanan,NN,B-TYPE
1022,132,anjing,FW,I-TYPE
1023,133,Philips,NNP,B-BRAND
1024,133,Car,NNP,B-TYPE
1025,133,Mount,NNP,I-TYPE
1026,133,HP,NNP,B-BRAND
1027,133,Phone,NNP,B-TYPE
1028,133,Charger,NNP,I-TYPE
1029,133,Holder,NNP,I-TYPE
1030,133,Universal,NNP,B-BRAND
1031,133,di,IN,I-TYPE
1032,133,mobil,NN,I-TYPE
1033,133,DLK13011B,NNP,B-NAME
1034,133,VXZ,NNP,I-NAME
1035,134,Humidifier,NNP,B-TYPE
1036,134,Mesin,NNP,B-TYPE
1037,134,Kabut,NNP,I-TYPE
1038,134,Rumah,NNP,I-TYPE
1039,134,Walet,NNP,I-TYPE
1040,134,Kyodo,NNP,B-BRAND
1041,134,KY3900,NNP,B-NAME
1042,134,High,NNP,O
1043,134,Quality,NNP,O
1044,135,MARVEL,NNP,B-BRAND
1045,135,Premium,NNP,O
1046,135,Power,NNP,B-TYPE
1047,135,Bank,NNP,I-TYPE
1048,135,Perisai,NNP,O
1049,135,Captain,NNP,O
1050,135,America,NNP,O
1051,135,2,CD,O
1052,135,Port,NNP,O
1053,135,6800mAh,CD,O
1054,136,jaket,FW,B-TYPE
1055,136,hoodie,FW,B-TYPE
1056,136,sweater,FW,B-TYPE
1057,136,jumper,FW,B-TYPE
1058,136,merah,JJ,B-COLOR
1059,137,Hearing,NNP,B-TYPE
1060,137,Aid,NNP,I-TYPE
1061,137,Axon,NNP,B-BRAND
1062,137,F-998,NNP,B-NAME
1063,138,Alat,NNP,B-TYPE
1064,138,Pengukur,NNP,B-TYPE
1065,138,Komponen,NNP,I-TYPE
1066,138,Digital,NNP,I-TYPE
1067,138,.,Z,O
1068,138,Diode,NNP,B-TYPE
1069,138,Chek,NNP,I-TYPE
1070,138,.,Z,O
1071,138,Mastech,NNP,B-BRAND
1072,138,MS-8910,NNP,B-NAME
1073,138,SMD,NNP,O
1074,138,Tester,NNP,O
1075,139,Tas,NN,B-TYPE
1076,139,bayi,NN,B-AGE
1077,139,import,NNP,O
1078,139,Diapers,NNP,B-TYPE
1079,139,Travel,NNP,B-TYPE
1080,139,bag,NNP,I-TYPE
1081,139,DB_10026,NNP,B-NAME
1082,140,Bendera,NNP,B-BRAND
1083,140,Karya,NNP,B-NAME
1084,140,4,CD,I-NAME
1085,140,6,CD,I-NAME
1086,140,Madu,NNP,B-MATERIAL
1087,140,400,NNP,B-MASS
1088,140,Gram,NNP,I-MASS
1089,141,Zeca,NNP,B-BRAND
1090,141,Watches,NNP,B-TYPE
1091,141,128L.LBR.P.S1,CD,O
1092,142,Pigeon,NNP,B-BRAND
1093,142,Nose,NNP,B-TYPE
1094,142,Cleaner,NNP,I-TYPE
1095,142,Tube,NNP,O
1096,142,Type,NNP,O
1097,143,SKRUB,NNP,B-NAME
1098,143,SEROKAN,NNP,B-TYPE
1099,143,PASIR,NNP,I-TYPE
1100,143,KUCING,NNP,I-TYPE
1101,144,layer,FW,B-TYPE
1102,144,cake,FW,I-TYPE
1103,144,cup,FW,B-TYPE
1104,145,Lukisan,NN,B-TYPE
1105,145,Minimalis,NNP,I-TYPE
1106,145,Kode:,NNP,O
1107,145,Picasso,NNP,O
1108,145,3,NNP,O
1109,145,Lukisanku,NNP,O
1110,146,SKII,NNP,B-BRAND
1111,146,Stempower,NNP,B-NAME
1112,146,Eye,NNP,I-NAME
1113,146,Cream,NNP,I-NAME
1114,146,15gr,CD,B-MASS
1115,147,Wedges,FW,B-TYPE
1116,147,shoes,FW,I-TYPE
1117,147,nolly,FW,B-BRAND
1118,148,MamyPoko,NNP,B-BRAND
1119,148,Pants,NNP,I-BRAND
1120,148,ExtraDry,NNP,B-NAME
1121,148,Popok,NNP,B-TYPE
1122,148,Bayi,NNP,B-AGE
1123,148,dan,CC,I-AGE
1124,148,Anak,NNP,I-AGE
1125,148,Unisex,NNP,B-TYPE
1126,148,Diapers,NNP,I-TYPE
1127,148,Tipe,NNP,O
1128,148,Celana,NNP,B-TYPE
1129,148,Size,NNP,B-SIZE
1130,148,M,NNP,I-SIZE
1131,148,32,NNP,O
1132,148,Pcs,NNP,O
1133,149,Jual,NNP,O
1134,149,Skateboard,NNP,B-TYPE
1135,149,Ukuran,NNP,O
1136,149,Besar,NNP,B-SIZE
1137,149,L,NNP,B-SIZE
1138,149,Promo,NNP,O
1139,149,20170821,CD,O
1140,150,music,FW,B-TYPE
1141,150,box,FW,I-TYPE
1142,150,carousel,FW,B-THEME
1143,151,body,FW,B-BRAND
1144,151,slim,NN,I-BRAND
1145,151,herbal,JJ,I-BRAND
1146,151,BSH,NNP,B-BRAND
1147,151,capsul,NNP,O
1148,151,Original,NNP,O
1149,152,842506-012/013/015,CD,O
1150,152,Anting,FW,B-TYPE
1151,152,Silver,FW,B-MATERIAL
1152,152,dengan,IN,O
1153,152,SWAROVSKI,NNP,B-NAME
1154,152,Elements,NNP,I-NAME
1155,152,4mm,CD,B-DIMENSION
1156,153,Perlak,NNP,B-TYPE
1157,153,Kotak,NNP,B-SHAPE
1158,153,Jumbo,NNP,B-SIZE
1159,153,100x140,CD,B-DIMENSION
1160,154,Marvel,NNP,B-BRAND
1161,154,Pianika,NNP,B-TYPE
1162,154,Koper,NNP,I-TYPE
1163,154,32,NNP,I-TYPE
1164,154,Tuts,NNP,I-TYPE
1165,154,Warna,NNP,O
1166,154,Biru,NNP,B-COLOR
1167,155,Jbl,NNP,B-BRAND
1168,155,Gt5-1204,NNP,B-TYPE
1169,155,Br,NNP,I-TYPE
1170,155,12,CD,B-DIMENSION
1171,155,"""",Z,O
1172,155,Subwoofer,NNP,B-TYPE
1173,155,Active,NNP,I-TYPE
1174,155,In,NNP,I-TYPE
1175,155,Bass,NNP,B-BRAND
1176,155,Reflex,NNP,I-TYPE
1177,155,Box,NNP,I-TYPE
1178,155,"""",Z,O
1179,156,Adidas,NNP,B-BRAND
1180,156,Duramo,NNP,O
1181,156,Lite,NNP,O
1182,156,M,NNP,B-SIZE
1183,156,Men's,NNP,B-GENDER
1184,156,Shoes,NNP,B-TYPE
1185,156,Core,NNP,O
1186,156,Black,NNP,B-COLOR
1187,156,-Iron,NNP,O
1188,156,Met.-Ftwr,NNP,O
1189,156,White,NNP,B-COLOR
1190,157,The,NNP,B-BRAND
1191,157,Saem,NNP,I-BRAND
1192,157,Rouge,NNP,B-NAME
1193,157,Essential,NNP,I-NAME
1194,157,Moisture,NNP,I-NAME
1195,157,Lipstick,NNP,B-TYPE
1196,158,KingElektronik,NNP,B-BRAND
1197,158,Best,NNP,O
1198,158,Price,NNP,O
1199,158,Mesin,NNP,B-TYPE
1200,158,Jahit,NNP,I-TYPE
1201,158,Mini,NNP,I-TYPE
1202,158,Portable,NNP,I-TYPE
1203,158,Gt-202/Fhsm-202,NNP,B-NAME
1204,158,/Ada,NNP,O
1205,158,Lampunya,NNP,O
1206,159,sozo,NN,B-NAME
1207,159,formula,RB,I-NAME
1208,159,manggata,VB,I-NAME
1209,160,Handphone,NNP,B-TYPE
1210,160,Samsung,NNP,B-BRAND
1211,160,Galaxy,NNP,B-NAME
1212,160,J7,NNP,I-NAME
1213,160,Plus,NNP,I-NAME
1214,160,C710,NNP,I-NAME
1215,160,4/32,NNP,B-RAM
1216,160,GB,NNP,I-RAM
1217,160,Android,NNP,B-OS
1218,160,7.1,NNP,I-OS
1219,160,Nougat,NNP,I-OS
1220,160,Black,NNP,B-COLOR
1221,161,Handphone,NNP,B-TYPE
1222,161,Samsung,NNP,B-BRAND
1223,161,Galaxy,NNP,B-NAME
1224,161,Note,NNP,I-NAME
1225,161,8,CD,I-NAME
1226,161,6/64,CD,B-RAM
1227,161,GB,NNP,I-RAM
1228,161,Android,NNP,B-OS
1229,161,7.1.1,NNP,I-OS
1230,161,Nougat,NNP,I-OS
1231,161,Midnight,NNP,B-COLOR
1232,161,Black,NNP,I-COLOR
1233,162,Flip,FW,B-TYPE
1234,162,Cover,FW,I-TYPE
1235,162,for,FW,O
1236,162,iPad,FW,B-NAME
1237,162,Air,NNP,I-NAME
1238,163,Liton,NNP,B-BRAND
1239,163,Ankle,NNP,B-TYPE
1240,163,Support,NNP,I-TYPE
1241,163,8624,CD,O
1242,164,ALAT,NNP,B-TYPE
1243,164,PEMBERSIH,NNP,I-TYPE
1244,164,GIGI,NNP,I-TYPE
1245,164,...,Z,O
1246,165,transform,FW,B-BRAND
1247,165,robot,FW,I-BRAND
1248,165,Toys,NNP,B-TYPE
1249,165,Make,NNP,O
1250,165,Robocar,NNP,B-TYPE
1251,165,Poli,NNP,I-TYPE
1252,165,Children's,NNP,O
1253,165,gifts,FW,O
1254,165,Character,FW,B-TYPE
1255,165,toys,FW,I-TYPE
1256,165,Birthday,FW,O
1257,165,gift,FW,B-TYPE
1258,166,X,NNP,B-NAME
1259,166,Case,NNP,B-TYPE
1260,166,Iphone,NNP,B-NAME
1261,166,6s,CD,I-NAME
1262,166,6,CD,I-NAME
1263,166,Plus,NN,I-NAME
1264,166,7,CD,I-NAME
1265,166,7,CD,I-NAME
1266,166,Plus,NNP,I-NAME
1267,167,DESK,NNP,B-TYPE
1268,167,FAN,NNP,I-TYPE
1269,167,SOGO,NNP,B-BRAND
1270,167,HEMAT,NNP,O
1271,167,DAYA,NNP,O
1272,167,12inch,CD,B-DIMENSION
1273,168,David,NNP,B-BRAND
1274,168,Beckham,NNP,I-BRAND
1275,168,Merah,NNP,B-COLOR
1276,168,Intense,NNP,B-TYPE
1277,168,Parfum,NNP,I-TYPE
1278,168,KW1-Ori,NNP,O
1279,168,Singapore,NNP,O
1280,169,Saint,NNP,B-BRAND
1281,169,Costie,NNP,I-BRAND
1282,169,Original,NNP,O
1283,169,"Brand,",NNP,O
1284,169,Jam,NNP,B-TYPE
1285,169,Tangan,NNP,I-TYPE
1286,169,Pria,NNP,B-TYPE
1287,169,Body,NNP,B-TYPE
1288,169,Silver/Gold,NNP,B-COLOR
1289,170,White,NNP,B-COLOR
1290,170,Dial,NNP,O
1291,170,Stainless,NNP,B-MATERIAL
1292,170,Stell,NNP,I-MATERIAL
1293,170,Band,NNP,B-TYPE
1294,170,SC-RT-244G-TGL-SGW-KOMB,NNP,B-NAME
1295,171,CJ,NNP,B-BRAND
1296,171,Kanari,NNP,B-TYPE
1297,171,Fish,NNP,I-TYPE
1298,171,Sauce,NNP,I-TYPE
1299,171,-,NNP,O
1300,171,Saus,NNP,B-TYPE
1301,171,Kecap,NNP,I-TYPE
1302,171,Ikan,NNP,I-TYPE
1303,171,Untuk,NNP,I-TYPE
1304,171,Membuat,NNP,I-TYPE
1305,171,Kimchi,NNP,I-TYPE
1306,171,800g,CD,B-MASS
1307,172,BAJU,NNP,B-TYPE
1308,172,BATIK,NNP,B-TYPE
1309,172,KELUARGA,NNP,B-THEME
1310,172,ERIKA,NNP,B-NAME
1311,172,COUPLE,NNP,B-THEME
1312,172,SARIMBIT,NNP,O
1313,172,SERAGAM,NNP,B-TYPE
1314,172,PESTA,NNP,I-TYPE
1315,172,HIJAB,NNP,I-TYPE
1316,172,+,SYM,O
1317,172,2,CD,O
1318,172,ANAK,NNP,B-AGE
1319,173,"TYPE=""UNIVERSAL",NNP,O
1320,173,TRAVEL,NNP,B-TYPE
1321,173,ADAPTOR,NNP,B-TYPE
1322,173,(UTA-16),CD,O
1323,174,CASIO,NNP,B-BRAND
1324,174,ORIGINAL,NNP,O
1325,174,W800H-1AV,NNP,B-NAME
1326,175,Dijual,NNP,O
1327,175,Manicure,NNP,B-TYPE
1328,175,Set,NNP,I-TYPE
1329,175,Elegan,NNP,O
1330,175,dan,CC,O
1331,175,Praktis,NNP,O
1332,175,Jakarta,NNP,O
1333,175,Murah,NNP,O
1334,175,20170821,CD,O
1335,176,CMP,NNP,B-NAME
1336,176,Mint,NNP,O
1337,176,30,CD,O
1338,176,saset,NN,O
1339,176,HWI,NNP,B-BRAND
1340,176,Original,NNP,O
1341,177,DAISY,NNP,B-BRAND
1342,177,Safety,NNP,B-BRAND
1343,177,Eyewear,NNP,I-TYPE
1344,177,Buat,NNP,O
1345,177,pecinta,VB,O
1346,177,sport,FW,B-TYPE
1347,177,"(Airsoft,",FW,O
1348,177,"Biking,",NNP,O
1349,177,"Biker,",NNP,O
1350,177,"Hiking,",NNP,O
1351,177,"Joging,",NNP,O
1352,177,Etc),NNP,O
1353,177,BLACK,NNP,B-COLOR
1354,178,Pliko,NNP,B-BRAND
1355,178,Baby,NNP,B-BRAND
1356,178,Carrier,NNP,I-TYPE
1357,178,Car,NNP,B-TYPE
1358,178,Seat,NNP,I-TYPE
1359,178,Pk02,NNP,B-NAME
1360,178,Biru,NNP,B-COLOR
1361,179,Lensa,NNP,B-TYPE
1362,179,Telescope,NNP,I-TYPE
1363,179,12x,NNP,O
1364,179,Zoom,NNP,O
1365,179,for,NNP,O
1366,179,Samsung,NNP,B-BRAND
1367,179,iPhone,NNP,B-NAME
1368,180,Sprei,NNP,B-TYPE
1369,180,Polos,NNP,O
1370,180,100%,NNP,O
1371,180,Katun,NNP,B-MATERIAL
1372,180,120,CD,B-DIMENSION
1373,180,200,CD,I-DIMENSION
1374,180,20,CD,I-DIMENSION
1375,181,KOPIAH,NNP,B-TYPE
1376,181,AL-HIDAYAH,NNP,B-BRAND
1377,182,LIMITED,NNP,O
1378,182,Timbangan,NNP,B-TYPE
1379,182,Duduk,NNP,I-TYPE
1380,182,100,NNP,O
1381,182,KG,NNP,O
1382,183,Promo,NNP,O
1383,183,sarung,VB,B-TYPE
1384,183,tangan,NN,I-TYPE
1385,183,sepeda,VB,I-TYPE
1386,183,Pearl,NNP,B-COLOR
1387,183,Izumi,NNP,B-BRAND
1388,183,gel,NN,B-MATERIAL
1389,183,murah,JJ,O
1390,183,Abu,NNP,B-COLOR
1391,183,Berkualitas,NNP,O
1392,183,20170822,CD,O
1393,184,UNIK!,NNP,O
1394,184,STOK,NNP,O
1395,184,TERBATAS!,NNP,O
1396,184,Baju,NNP,B-TYPE
1397,184,Kodok,NNP,I-TYPE
1398,184,Doraemon,NNP,B-THEME
1399,184,3-9,CD,B-AGE
1400,184,Bulan,NN,I-AGE
1401,185,stiker,NN,B-TYPE
1402,185,kaca,NN,I-TYPE
1403,185,motif,NN,O
1404,185,batik,JJ,O
1405,186,Linier,NNP,O
1406,186,Peach,NNP,B-COLOR
1407,186,Blouse,NNP,B-TYPE
1408,186,(PROMO),NNP,O
1409,187,OBAT,NNP,B-TYPE
1410,187,ASAM,NNP,I-TYPE
1411,187,URAT,NNP,I-TYPE
1412,187,RAMUAN,NNP,I-TYPE
1413,187,ASLI,NNP,O
1414,187,PALING,NNP,O
1415,187,AMPUH,NNP,O
1416,188,Wellys,NNP,B-BRAND
1417,188,Eye,NNP,B-TYPE
1418,188,Shadow,NNP,I-TYPE
1419,189,Jam,NNP,B-TYPE
1420,189,Tangan,NNP,I-TYPE
1421,189,Gelang,NNP,I-TYPE
1422,189,LED,NNP,I-TYPE
1423,189,sporty,NNP,O
1424,189,Nike,NNP,B-BRAND
1425,189,Puma,NNP,B-BRAND
1426,189,Adidas,NNP,B-BRAND
1427,189,Digital,NNP,B-TYPE
1428,189,Watch,NNP,I-TYPE
1429,190,8pc,CD,O
1430,190,4'',CD,O
1431,190,Sponge,FW,B-TYPE
1432,190,Polishing,FW,I-TYPE
1433,190,Waxing,FW,I-TYPE
1434,190,Buffing,FW,I-TYPE
1435,190,Pads,NNP,I-TYPE
1436,190,Set,NNP,I-TYPE
1437,190,Kit,NNP,I-TYPE
1438,190,Compound,NNP,I-TYPE
1439,190,Auto,NNP,I-TYPE
1440,190,Car,NNP,I-TYPE
1441,190,Drill,NNP,I-TYPE
1442,190,(Intl),NNP,O
1443,191,maiinan,NN,B-TYPE
1444,191,anak,NN,B-AGE
1445,191,kreatif,JJ,O
1446,191,MAINAN,NNP,B-TYPE
1447,191,ANAK,NNP,B-AGE
1448,191,MY,NNP,B-BRAND
1449,191,MODERN,NNP,B-BRAND
1450,191,KITCHEN,NNP,B-BRAND
1451,191,FROZEN,NNP,B-THEME
1452,191,PLAYSET,NNP,O
1453,191,2912C,CD,O
1454,192,Case,NNP,B-TYPE
1455,192,Kickstand,NNP,I-TYPE
1456,192,Hybrid,NNP,O
1457,192,Armor,NNP,B-THEME
1458,192,Iron,NNP,I-THEME
1459,192,Man,NNP,I-THEME
1460,192,PC+TPU,NNP,O
1461,192,Back,NNP,B-TYPE
1462,192,Cover,NNP,I-TYPE
1463,192,Case,NNP,I-TYPE
1464,192,for,NNP,O
1465,193,Xiaomi,NN,B-BRAND
1466,193,Redmi,NNP,B-NAME
1467,193,Note,NNP,I-NAME
1468,193,4X,NNP,I-NAME
1469,193,Black,NNP,B-COLOR
1470,193,Gratis,NNP,O
1471,193,Ultrathin,NNP,B-TYPE
1472,194,Jam,NN,B-TYPE
1473,194,tangan,NN,I-TYPE
1474,194,casual,NN,I-TYPE
1475,194,pria,NN,B-GENDER
1476,194,Analog,NNP,B-TYPE
1477,194,Kombinasi,NNP,B-COLOR
1478,194,merah,NNP,B-COLOR
1479,194,Tali,NNP,B-TYPE
1480,194,karet,NNP,B-MATERIAL
1481,194,Hitam,NNP,B-COLOR
1482,195,Venturer,IN,B-BRAND
1483,195,2-in-1,CD,B-TYPE
1484,195,Netbook,NNP,I-TYPE
1485,195,Bravowin,NNP,B-NAME
1486,195,10,CD,I-NAME
1487,195,k,NN,I-NAME
1488,195,10,CD,B-DIMENSION
1489,195,Touchscreen,NNP,B-TYPE
1490,195,Intel,NNP,B-PROCESSOR
1491,195,2GB,CD,B-RAM
1492,195,RAM,NN,O
1493,195,Hitam,NNP,B-COLOR
1494,195,"""",Z,O
1495,196,Power,NN,B-TYPE
1496,196,Bank,NNP,I-TYPE
1497,196,Samsung,NNP,B-BRAND
1498,196,9900mah,CD,O
1499,196,Blue,FW,B-COLOR
1500,197,Red,NNP,B-COLOR
1501,197,Boat,NNP,I-BRAND
1502,197,Brand,NNP,I-BRAND
1503,197,Pickled,NNP,B-TYPE
1504,197,Lettuce,NNP,I-TYPE
1505,197,Acar,NNP,B-TYPE
1506,197,Sawi,NNP,I-TYPE
1507,197,Kaleng,NNP,I-TYPE
1508,197,-,Z,O
1509,197,182gr,CD,B-MASS
1510,197,Lettuce,NNP,B-TYPE
1511,197,Kaleng,NNP,I-TYPE
1512,198,[,Z,O
1513,198,LG,NNP,B-BRAND
1514,198,],Z,O
1515,198,HBS-750,NNP,B-NAME
1516,198,Bluetooth,NNP,B-BRAND
1517,198,Headset,NNP,I-TYPE
1518,199,Fujifilm,NNP,B-BRAND
1519,199,Mini,NNP,B-NAME
1520,199,instax,FW,I-NAME
1521,199,WIDE,FW,I-NAME
1522,199,spesial,FW,O
1523,199,colour,FW,B-COLOR
1524,200,new,NNP,O
1525,200,Card,NNP,B-TYPE
1526,200,Reader,NNP,I-TYPE
1527,200,FLECO,NNP,B-BRAND
1528,200,Micro,NNP,B-TYPE
1529,200,Sd,NNP,I-TYPE
1530,200,Card,NNP,I-TYPE
1531,200,Ultra,NNP,B-TYPE
1532,200,High,NNP,O
